LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-9.00,-18.00,5.058782e-03,3.323697e-03,8.303461e-02,4.172788e-02,4.130674e-02,8.799875e-01,1.200125e-01,1.534396e-04,1.524676e-03,5.404164e-06,1.441056e-07,1.117187e-06,7.534010e-07,1.614107e-03,2.739927e-08,5.535078e-05,1.259190e-06,9.232908e-06,7.528319e-06,0.000000e+00,0.000000e+00,0.000000e+00,3.109543e-04,1.374787e-03,0.000000e+00,2.744709e-08,5.802579e-05,8.022830e-07,1.696103e-03,1.226720e-01,5.802578e-05,2.744699e-08,3.367700e-04,1.985118e-06,1.985133e-06,4.196759e-03,2.435714e-02,8.022801e-07,4.656292e-06,3.794917e-10,9.843845e-03,2.744700e-08,5.802532e-05,1.985134e-06,5.802578e-05,3.367701e-04,4.196758e-03,7.119634e-01,1.435763e-04,5.802665e-04,2.744749e-07,8.022942e-06,3.794973e-09,5.802665e-04,8.022950e-06,1.696129e-02,4.656359e-05,3.367751e-03,2.744747e-07,9.843996e-02,1.985163e-05
-8.50,-18.00,1.588280e-02,9.574249e-03,2.231954e-01,1.122469e-01,1.109484e-01,8.800051e-01,1.199949e-01,4.863668e-04,4.785248e-03,1.695322e-05,3.867642e-07,2.998882e-06,2.382366e-06,5.068228e-03,8.635030e-08,1.744366e-04,3.379240e-06,2.478183e-05,2.363212e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.747273e-04,4.319196e-03,0.000000e+00,2.327381e-08,4.926503e-05,6.810342e-07,1.441585e-03,1.042818e-01,4.926501e-05,2.327355e-08,3.453629e-04,1.683552e-06,1.683593e-06,3.563748e-03,2.498291e-02,6.810264e-07,4.774282e-06,3.217331e-10,1.010594e-02,2.327356e-08,4.926379e-05,1.683594e-06,4.926503e-05,3.453637e-04,3.563748e-03,7.310445e-01,1.217883e-04,4.926576e-04,2.327414e-07,6.810425e-06,3.217385e-09,4.926576e-04,6.810444e-06,1.441606e-02,4.774344e-05,3.453689e-03,2.327409e-07,1.010612e-01,1.683619e-05
-8.00,-18.00,4.954753e-02,2.488885e-02,4.797851e-01,2.418483e-01,2.379368e-01,8.800591e-01,1.199409e-01,1.542645e-03,1.490550e-02,5.273818e-05,8.271707e-07,6.418535e-06,7.520157e-06,1.583406e-02,2.717875e-07,5.477609e-04,7.227411e-06,5.302858e-05,7.366845e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.034147e-03,1.348171e-02,0.000000e+00,1.569350e-08,3.335144e-05,4.607903e-07,9.792590e-04,7.087672e-02,3.335139e-05,1.569295e-08,3.603451e-04,1.135787e-06,1.135876e-06,2.413908e-03,2.608069e-02,4.607737e-07,4.978760e-06,2.168205e-10,1.058031e-02,1.569298e-08,3.334878e-05,1.135877e-06,3.335143e-05,3.603505e-04,2.413907e-03,7.657686e-01,8.221246e-05,3.335192e-04,1.569370e-07,4.607932e-06,2.168255e-09,3.335192e-04,4.607974e-06,9.792733e-03,4.978809e-05,3.603562e-03,1.569361e-07,1.058069e-01,1.135894e-05
-7.50,-18.00,1.533913e-01,6.042122e-02,7.609317e-01,3.862730e-01,3.746588e-01,8.802214e-01,1.197786e-01,4.860624e-03,4.607212e-02,1.624032e-04,1.291211e-06,1.004365e-05,2.351798e-05,4.910487e-02,8.493449e-07,1.703324e-03,1.128537e-05,8.292706e-05,2.274580e-04,0.000000e+00,0.000000e+00,0.000000e+00,9.405751e-03,4.172481e-02,0.000000e+00,7.674879e-09,1.651456e-05,2.277686e-07,4.901029e-04,3.553382e-02,1.651448e-05,7.674024e-09,3.731613e-04,5.563350e-07,5.564728e-07,1.197355e-03,2.705347e-02,2.277427e-07,5.147380e-06,1.058463e-10,1.107412e-02,7.674067e-09,1.651034e-05,5.564748e-07,1.651451e-05,3.731881e-04,1.197353e-03,8.028151e-01,4.034619e-05,1.651476e-04,7.674939e-08,2.277658e-06,1.058506e-09,1.651477e-04,2.277723e-06,4.901095e-03,5.147389e-05,3.731944e-03,7.674800e-08,1.107536e-01,5.564826e-06
-7.00,-18.00,4.670548e-01,1.532811e-01,9.652153e-01,4.996544e-01,4.655609e-01,8.806836e-01,1.193164e-01,1.495710e-02,1.401543e-01,4.886558e-04,1.563489e-06,1.225381e-05,7.138948e-05,1.497335e-01,2.599646e-06,5.147577e-03,1.368000e-05,1.009593e-04,6.863355e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.906694e-02,1.266179e-01,0.000000e+00,2.856052e-09,6.385137e-06,8.757917e-08,1.957919e-04,1.427166e-02,6.384973e-06,2.855051e-09,3.698943e-04,2.080587e-07,2.082246e-07,4.654475e-04,2.695495e-02,8.754792e-08,5.076046e-06,3.916727e-11,1.134350e-02,2.855078e-09,6.379765e-06,2.082272e-07,6.384974e-06,3.699904e-04,4.654391e-04,8.262003e-01,1.517924e-05,6.385068e-05,2.856028e-08,8.757309e-07,3.917090e-10,6.385127e-05,8.758069e-07,1.957930e-03,5.075933e-05,3.699979e-03,2.855870e-08,1.134762e-01,2.082294e-06
-6.50,-18.00,1.347657e+00,4.082858e-01,1.150390e+00,6.220204e-01,5.283691e-01,8.817560e-01,1.182440e-01,4.333707e-02,4.043031e-01,1.363967e-03,1.656073e-06,1.327699e-05,1.996239e-04,4.328444e-01,7.505700e-06,1.431872e-02,1.455571e-05,1.085125e-04,1.925741e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.813064e-02,3.610882e-01,0.000000e+00,8.813456e-10,2.202427e-06,2.969369e-08,7.420878e-05,5.493973e-03,2.202072e-06,8.803860e-10,3.375364e-04,6.519157e-08,6.536492e-08,1.632021e-04,2.496994e-02,2.966104e-08,4.556762e-06,1.187429e-11,1.139121e-02,8.803388e-10,2.195824e-06,6.536850e-08,2.201977e-06,3.377939e-04,1.631754e-04,8.388065e-01,4.845500e-06,2.202016e-05,8.812849e-09,2.968674e-07,1.187744e-10,2.202179e-05,2.969409e-07,7.420505e-04,4.556327e-05,3.378044e-03,8.811473e-09,1.140331e-01,6.536763e-07
-6.00,-18.00,3.437707e+00,1.031350e+00,1.425266e+00,8.190440e-01,6.062224e-01,8.828057e-01,1.171943e-01,1.106780e-01,1.031575e+00,3.171498e-03,1.646726e-06,1.405473e-05,4.618061e-04,1.108503e+00,1.907028e-05,3.271274e-02,1.477100e-05,1.112055e-04,4.541170e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.542221e-01,8.916801e-01,0.000000e+00,2.272545e-10,7.535407e-07,9.636755e-09,3.208617e-05,2.453937e-03,7.527343e-07,2.265114e-10,2.649582e-04,1.757073e-08,1.774433e-08,5.837667e-05,2.034226e-02,9.605242e-09,3.394809e-06,2.902036e-12,1.138795e-02,2.263120e-10,7.438998e-07,1.775000e-08,7.526620e-07,2.653449e-04,5.829436e-05,8.479347e-01,1.380656e-06,7.526930e-06,2.271777e-09,9.630445e-08,2.904244e-11,7.528485e-06,9.636286e-08,3.207446e-04,3.393742e-05,2.653627e-03,2.271037e-09,1.141705e-01,1.774610e-07
-5.50,-18.00,7.441657e+00,2.309661e+00,1.790667e+00,1.070688e+00,7.199790e-01,8.787029e-01,1.212971e-01,2.401108e-01,2.234104e+00,5.529452e-03,1.589458e-06,1.574286e-05,7.914167e-04,2.418020e+00,4.089355e-05,5.414677e-02,1.540336e-05,1.114924e-04,8.217574e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.784540e-01,1.802098e+00,0.000000e+00,4.971603e-11,2.896838e-07,3.159525e-09,1.908263e-05,1.464549e-03,2.879874e-07,4.926772e-11,1.767158e-04,4.290831e-09,4.489521e-09,2.426727e-05,1.424167e-02,3.130513e-09,1.921295e-06,5.460813e-13,1.187835e-02,4.890631e-11,2.709206e-07,4.499778e-09,2.890292e-07,1.763037e-04,2.402786e-05,8.506945e-01,3.893747e-07,2.890557e-06,4.963358e-10,3.154552e-08,5.471954e-12,2.881522e-06,3.158359e-08,1.905563e-04,1.919554e-05,1.763367e-03,4.963934e-10,1.193181e-01,4.490899e-08
-5.00,-18.00,1.423379e+01,4.637454e+00,2.167733e+00,1.291860e+00,8.758727e-01,8.603355e-01,1.396645e-01,4.661177e-01,4.269972e+00,7.458334e-03,1.520669e-06,1.978158e-05,1.028823e-03,4.667673e+00,7.729435e-05,6.475443e-02,1.777331e-05,1.093856e-04,1.196559e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.596628e+00,3.147970e+00,0.000000e+00,1.119802e-11,1.551783e-07,1.108900e-09,1.696346e-05,1.121319e-03,1.519197e-07,1.095630e-11,1.255833e-04,1.173148e-09,1.471179e-09,1.292036e-05,9.324843e-03,1.082663e-09,8.779302e-07,8.868146e-14,1.374707e-02,1.056729e-11,1.144579e-07,1.490491e-09,1.568546e-07,1.218639e-04,1.232056e-05,8.358510e-01,1.375857e-07,1.568392e-06,1.112225e-10,1.105150e-08,8.910783e-13,1.521878e-06,1.107617e-08,1.690890e-04,8.760476e-06,1.219252e-03,1.117323e-10,1.382643e-01,1.472768e-08
-4.50,-18.00,2.336307e+01,7.865394e+00,2.527447e+00,1.463118e+00,1.064328e+00,8.285396e-01,1.714604e-01,8.109301e-01,6.966882e+00,8.699360e-03,1.455049e-06,2.612669e-05,1.150496e-03,7.708987e+00,1.258310e-04,6.299289e-02,2.182800e-05,1.053843e-04,1.545622e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.958588e+00,4.829102e+00,0.000000e+00,3.298956e-12,1.293488e-07,4.402122e-10,1.923197e-05,9.639035e-04,1.239580e-07,3.147681e-12,1.184443e-04,4.207969e-10,8.884549e-10,8.478076e-06,6.115372e-03,4.166433e-10,3.852408e-07,1.326010e-14,1.691303e-02,2.875758e-12,5.505325e-08,9.207327e-10,1.353694e-07,1.090656e-04,7.336345e-06,8.042839e-01,6.463606e-08,1.352728e-06,3.240260e-11,4.373685e-09,1.345802e-13,1.243717e-06,4.393843e-09,1.913929e-04,3.837921e-06,1.091663e-03,3.295072e-11,1.701709e-01,8.907485e-09
