LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-9.00,-18.00,5.311546e-03,3.405532e-03,7.917060e-02,3.977760e-02,3.939300e-02,8.570036e-01,1.429964e-01,1.612102e-04,1.599613e-03,5.951578e-06,1.728183e-07,1.069017e-06,1.009561e-06,1.690282e-03,2.886541e-08,6.102280e-05,1.507269e-06,9.033281e-06,1.016035e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.490191e-04,1.421466e-03,0.000000e+00,3.953721e-08,6.453299e-05,1.095027e-06,1.787313e-03,1.053312e-01,6.453298e-05,3.953709e-08,4.311080e-04,2.330025e-06,2.330038e-06,3.803106e-03,2.540638e-02,1.095024e-06,7.315253e-06,6.708943e-10,1.194002e-02,3.953710e-08,6.453262e-05,2.330038e-06,6.453298e-05,4.311082e-04,3.803106e-03,7.036581e-01,1.373155e-04,6.453395e-04,3.953778e-07,1.095042e-05,6.709047e-09,6.453395e-04,1.095043e-05,1.787339e-02,7.315359e-05,4.311147e-03,3.953777e-07,1.194020e-01,2.330072e-05
-8.50,-18.00,1.669309e-02,9.862968e-03,2.142715e-01,1.077300e-01,1.065414e-01,8.570283e-01,1.429717e-01,5.130118e-04,5.025540e-03,1.868699e-05,4.672233e-07,2.890770e-06,3.206076e-06,5.311890e-03,9.096014e-08,1.922851e-04,4.072579e-06,2.441216e-05,3.191646e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.096001e-03,4.468618e-03,0.000000e+00,3.376853e-08,5.518749e-05,9.362506e-07,1.530102e-03,9.019199e-02,5.518747e-05,3.376823e-08,4.402012e-04,1.990458e-06,1.990493e-06,3.253030e-03,2.594771e-02,9.362421e-07,7.468010e-06,5.728818e-10,1.220481e-02,3.376824e-08,5.518651e-05,1.990493e-06,5.518749e-05,4.402035e-04,3.253030e-03,7.194137e-01,1.173298e-04,5.518831e-04,3.376900e-07,9.362626e-06,5.728915e-09,5.518831e-04,9.362642e-06,1.530125e-02,7.468110e-05,4.402102e-03,3.376897e-07,1.220506e-01,1.990523e-05
-8.00,-18.00,5.218865e-02,2.588681e-02,4.667858e-01,2.351913e-01,2.315945e-01,8.571043e-01,1.428957e-01,1.638331e-03,1.568157e-02,5.821037e-05,1.012418e-06,6.269899e-06,1.019318e-05,1.663112e-02,2.864238e-07,6.041172e-04,8.825725e-06,5.293544e-05,9.968544e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.419631e-03,1.397647e-02,0.000000e+00,2.307129e-08,3.785677e-05,6.418086e-07,1.053118e-03,6.211712e-02,3.785672e-05,2.307064e-08,4.562910e-04,1.360773e-06,1.360848e-06,2.232944e-03,2.691405e-02,6.417902e-07,7.736024e-06,3.911346e-10,1.269329e-02,2.307065e-08,3.785463e-05,1.360849e-06,3.785675e-05,4.563073e-04,2.232944e-03,7.487033e-01,8.026836e-05,3.785731e-04,2.307156e-07,6.418139e-06,3.911433e-09,3.785732e-04,6.418173e-06,1.053133e-02,7.736107e-05,4.563144e-03,2.307149e-07,1.269398e-01,1.360869e-05
-7.50,-18.00,1.619793e-01,6.338689e-02,7.510689e-01,3.808944e-01,3.701745e-01,8.573343e-01,1.426657e-01,5.202372e-03,4.856798e-02,1.794571e-04,1.602476e-06,9.953984e-06,3.211798e-05,5.170640e-02,8.958853e-07,1.879203e-03,1.397380e-05,8.396727e-05,3.082772e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.062838e-02,4.336476e-02,0.000000e+00,1.144273e-08,1.901359e-05,3.216711e-07,5.344963e-04,3.159242e-02,1.901349e-05,1.144171e-08,4.699866e-04,6.762449e-07,6.763630e-07,1.123835e-03,2.778010e-02,3.216421e-07,7.952397e-06,1.935783e-10,1.321198e-02,1.144172e-08,1.901009e-05,6.763653e-07,1.901349e-05,4.700669e-04,1.123833e-03,7.809008e-01,3.997801e-05,1.901377e-04,1.144280e-07,3.216693e-06,1.935858e-09,1.901382e-04,3.216746e-06,5.345035e-03,7.952430e-05,4.700749e-03,1.144268e-07,1.321467e-01,6.763747e-06
-7.00,-18.00,4.948000e-01,1.616922e-01,9.617535e-01,4.966318e-01,4.651216e-01,8.579988e-01,1.420012e-01,1.610554e-02,1.481758e-01,5.402212e-04,1.955303e-06,1.225840e-05,9.783791e-05,1.582006e-01,2.748356e-06,5.678849e-03,1.707193e-05,1.031363e-04,9.304046e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.297051e-02,1.319630e-01,0.000000e+00,4.293370e-09,7.415343e-06,1.246241e-07,2.152423e-04,1.280504e-02,7.415153e-06,4.292167e-09,4.645608e-04,2.553102e-07,2.554551e-07,4.411616e-04,2.763807e-02,1.245890e-07,7.811606e-06,7.214421e-11,1.348740e-02,4.292128e-09,7.410682e-06,2.554583e-07,7.415012e-06,4.648548e-04,4.411544e-04,8.019876e-01,1.519849e-05,7.415120e-05,4.293301e-08,1.246180e-06,7.215071e-10,7.415327e-05,1.246242e-06,2.152434e-03,7.811488e-05,4.648642e-03,4.293172e-08,1.349686e-01,2.554609e-06
-6.50,-18.00,1.437428e+00,4.345822e-01,1.152925e+00,6.196822e-01,5.332425e-01,8.596225e-01,1.403775e-01,4.696095e-02,4.303855e-01,1.507849e-03,2.071884e-06,1.335384e-05,2.729775e-04,4.606177e-01,7.983564e-06,1.578251e-02,1.818522e-05,1.113251e-04,2.604899e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.007870e-01,3.783556e-01,0.000000e+00,1.328012e-09,2.567109e-06,4.225963e-08,8.170192e-05,4.954016e-03,2.566686e-06,1.326859e-09,4.230290e-04,8.049235e-08,8.064943e-08,1.557775e-04,2.565007e-02,4.222338e-08,6.973771e-06,2.185518e-11,1.349200e-02,1.326687e-09,2.560803e-06,8.065395e-08,2.566165e-06,4.238651e-04,1.557527e-04,8.142638e-01,4.896126e-06,2.566211e-05,1.327889e-08,4.225245e-07,2.186051e-10,2.566802e-05,4.225808e-07,8.169738e-04,6.973258e-05,4.238781e-03,1.327787e-08,1.351990e-01,8.065259e-07
-6.00,-18.00,3.724658e+00,1.120795e+00,1.437245e+00,8.162761e-01,6.209692e-01,8.618859e-01,1.381141e-01,1.212875e-01,1.116121e+00,3.504002e-03,2.039649e-06,1.418649e-05,6.239392e-04,1.199345e+00,2.058630e-05,3.595761e-02,1.834272e-05,1.143954e-04,6.096447e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.951352e-01,9.464175e-01,0.000000e+00,3.414095e-10,8.789282e-07,1.357479e-08,3.511558e-05,2.221637e-03,8.779391e-07,3.405242e-10,3.308470e-04,2.186963e-08,2.204200e-08,5.628066e-05,2.102953e-02,1.354090e-08,5.121557e-06,5.276517e-12,1.337233e-02,3.400916e-10,8.683133e-07,2.204966e-08,8.769573e-07,3.324768e-04,5.619241e-05,8.244414e-01,1.418297e-06,8.769932e-06,3.412672e-09,1.356839e-07,5.280310e-11,8.780615e-06,1.357214e-07,3.510128e-04,5.120275e-05,3.324986e-03,3.412388e-09,1.343688e-01,2.204404e-07
-5.50,-18.00,8.250494e+00,2.583994e+00,1.822645e+00,1.069748e+00,7.528965e-01,8.599008e-01,1.400992e-01,2.667874e-01,2.476230e+00,6.096785e-03,1.897875e-06,1.581878e-05,1.032604e-03,2.680057e+00,4.513240e-05,5.912799e-02,1.875470e-05,1.150092e-04,1.080114e-02,0.000000e+00,0.000000e+00,0.000000e+00,7.947020e-01,1.955463e+00,0.000000e+00,7.357555e-11,3.369319e-07,4.298313e-09,2.047056e-05,1.330467e-03,3.347841e-07,7.305206e-11,2.190380e-04,5.407293e-09,5.638417e-09,2.377737e-05,1.487428e-02,4.268403e-09,2.789769e-06,9.582750e-13,1.366050e-02,7.236449e-11,3.142153e-07,5.653194e-09,3.347223e-07,2.202022e-04,2.348365e-05,8.295240e-01,4.127860e-07,3.347464e-06,7.343480e-10,4.293568e-08,9.602214e-12,3.349637e-06,4.295013e-08,2.043670e-04,2.787706e-05,2.202435e-03,7.349257e-10,1.376577e-01,5.640063e-08
-5.00,-18.00,1.580098e+01,5.200831e+00,2.227803e+00,1.296026e+00,9.317775e-01,8.458878e-01,1.541122e-01,5.127471e-01,4.744816e+00,8.167264e-03,1.655413e-06,1.929659e-05,1.242026e-03,5.181720e+00,8.543375e-05,7.005268e-02,2.067648e-05,1.133866e-04,1.500132e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.819103e+00,3.447890e+00,0.000000e+00,1.580757e-11,1.786107e-07,1.392707e-09,1.742283e-05,1.022382e-03,1.744605e-07,1.552824e-11,1.534101e-04,1.486281e-09,1.871715e-09,1.288728e-05,9.788830e-03,1.366019e-09,1.175341e-06,1.395832e-13,1.512149e-02,1.484827e-11,1.295342e-07,1.900009e-09,1.789734e-07,1.504255e-04,1.211853e-05,8.196069e-01,1.505128e-07,1.789309e-06,1.568884e-10,1.389359e-08,1.402340e-12,1.747569e-06,1.389748e-08,1.735432e-04,1.173204e-05,1.505022e-03,1.578415e-10,1.524183e-01,1.873713e-08
-4.50,-18.00,2.492224e+01,8.457474e+00,2.591752e+00,1.464467e+00,1.127284e+00,8.231490e-01,1.768510e-01,8.471148e-01,7.449634e+00,9.394550e-03,1.370597e-06,2.409664e-05,1.243815e-03,8.220840e+00,1.337649e-04,6.820831e-02,2.373648e-05,1.103973e-04,1.809686e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.163710e+00,5.143703e+00,0.000000e+00,4.302236e-12,1.445102e-07,4.972015e-10,1.853104e-05,8.886882e-04,1.379035e-07,4.117983e-12,1.399861e-04,5.283718e-10,1.131322e-09,8.673382e-06,6.473422e-03,4.724148e-10,4.641322e-07,1.990541e-14,1.742627e-02,3.682206e-12,6.022312e-08,1.176842e-09,1.495870e-07,1.301628e-04,7.259618e-06,7.980550e-01,7.212619e-08,1.494350e-06,4.217874e-11,4.947129e-09,2.010498e-13,1.383490e-06,4.953625e-09,1.841948e-04,4.625703e-06,1.302840e-03,4.300195e-11,1.753564e-01,1.134173e-08
