LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-9.00,-18.00,5.798697e-03,3.640618e-03,8.223678e-02,4.128883e-02,4.094795e-02,8.558632e-01,1.441368e-01,1.768422e-04,1.746948e-03,6.173769e-06,1.927306e-07,1.195909e-06,1.064888e-06,1.847824e-03,1.905585e-08,6.345350e-05,1.711667e-06,1.016351e-05,1.066414e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.958883e-04,1.536555e-03,0.000000e+00,3.994100e-08,6.799745e-05,1.164749e-06,1.982923e-03,1.157620e-01,6.799745e-05,3.994090e-08,4.072323e-04,2.331721e-06,2.331736e-06,3.969654e-03,2.377401e-02,1.164745e-06,6.975611e-06,6.841823e-10,1.187559e-02,3.994091e-08,6.799701e-05,2.331737e-06,6.799745e-05,4.072328e-04,3.969654e-03,6.932904e-01,1.361255e-04,6.799847e-04,3.994159e-07,1.164765e-05,6.841929e-09,6.799847e-04,1.164766e-05,1.982952e-02,6.975711e-05,4.072389e-03,3.994157e-07,1.187578e-01,2.331771e-05
-8.50,-18.00,1.818525e-02,1.051702e-02,2.213590e-01,1.112045e-01,1.101545e-01,8.558792e-01,1.441208e-01,5.647096e-04,5.468552e-03,1.931641e-05,5.180591e-07,3.214674e-06,3.392410e-06,5.799046e-03,5.999996e-08,1.996243e-04,4.600715e-06,2.732118e-05,3.343814e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.256961e-03,4.804492e-03,0.000000e+00,3.391779e-08,5.780842e-05,9.900783e-07,1.687458e-03,9.852652e-02,5.780840e-05,3.391751e-08,4.172697e-04,1.980343e-06,1.980383e-06,3.375292e-03,2.436339e-02,9.900697e-07,7.146590e-06,5.809145e-10,1.218023e-02,3.391753e-08,5.780723e-05,1.980383e-06,5.780842e-05,4.172734e-04,3.375292e-03,7.111744e-01,1.156297e-04,5.780928e-04,3.391828e-07,9.900909e-06,5.809237e-09,5.780928e-04,9.900932e-06,1.687483e-02,7.146687e-05,4.172798e-03,3.391823e-07,1.218052e-01,1.980413e-05
-8.00,-18.00,5.652140e-02,2.748187e-02,4.767155e-01,2.399339e-01,2.367816e-01,8.559269e-01,1.440731e-01,1.814391e-03,1.694722e-02,5.979456e-05,1.110979e-06,6.899511e-06,1.085041e-05,1.804442e-02,1.878264e-07,6.237518e-04,9.863484e-06,5.859470e-05,1.038712e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.998934e-03,1.484151e-02,0.000000e+00,2.294046e-08,3.923827e-05,6.717307e-07,1.148953e-03,6.711387e-02,3.923823e-05,2.293985e-08,4.348981e-04,1.339950e-06,1.340036e-06,2.292028e-03,2.540393e-02,6.717123e-07,7.445540e-06,3.927231e-10,1.273381e-02,2.293989e-08,3.923568e-05,1.340037e-06,3.923824e-05,4.349234e-04,2.292027e-03,7.438243e-01,7.827572e-05,3.923882e-04,2.294076e-07,6.717361e-06,3.927308e-09,3.923884e-04,6.717411e-06,1.148970e-02,7.445623e-05,4.349302e-03,2.294066e-07,1.273476e-01,1.340057e-05
-7.50,-18.00,1.743980e-01,6.723419e-02,7.570663e-01,3.832010e-01,3.738653e-01,8.560658e-01,1.439342e-01,5.795497e-03,5.210744e-02,1.832660e-04,1.739677e-06,1.083193e-05,3.444249e-05,5.577242e-02,5.842456e-07,1.931936e-03,1.544769e-05,9.186742e-05,3.199996e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.266221e-02,4.547036e-02,0.000000e+00,1.126740e-08,1.948831e-05,3.331574e-07,5.762296e-04,3.370566e-02,1.948823e-05,1.126645e-08,4.504048e-04,6.589591e-07,6.590937e-07,1.139939e-03,2.634659e-02,3.331287e-07,7.701699e-06,1.926103e-10,1.331473e-02,1.126650e-08,1.948413e-05,6.590955e-07,1.948819e-05,4.505286e-04,1.139938e-03,7.788149e-01,3.855297e-05,1.948848e-04,1.126751e-07,3.331552e-06,1.926163e-09,1.948857e-04,3.331631e-06,5.762375e-03,7.701739e-05,4.505361e-03,1.126734e-07,1.331862e-01,6.591049e-06
-7.00,-18.00,5.308257e-01,1.718955e-01,9.585574e-01,4.930114e-01,4.655459e-01,8.564479e-01,1.435521e-01,1.799695e-02,1.582721e-01,5.513095e-04,2.113094e-06,1.326153e-05,1.059280e-04,1.699978e-01,1.786435e-06,5.843195e-03,1.877783e-05,1.120112e-04,9.684632e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.945974e-02,1.374822e-01,0.000000e+00,4.221066e-09,7.556015e-06,1.286010e-07,2.301878e-04,1.352203e-02,7.555869e-06,4.219954e-09,4.479650e-04,2.478416e-07,2.480058e-07,4.438769e-04,2.631730e-02,1.285664e-07,7.631056e-06,7.183067e-11,1.363950e-02,4.219977e-09,7.550480e-06,2.480083e-07,7.555586e-06,4.484205e-04,4.438709e-04,8.009013e-01,1.456985e-05,7.555698e-05,4.221060e-08,1.285944e-06,7.183548e-10,7.556039e-05,1.286036e-06,2.301894e-03,7.630964e-05,4.484292e-03,4.220872e-08,1.365333e-01,2.480112e-06
-6.50,-18.00,1.538047e+00,4.614785e-01,1.135673e+00,6.060532e-01,5.296199e-01,8.572426e-01,1.427574e-01,5.244758e-02,4.583660e-01,1.550466e-03,2.249422e-06,1.444908e-05,3.015221e-04,4.933720e-01,5.178621e-06,1.640824e-02,2.006283e-05,1.204365e-04,2.756281e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.183538e-01,3.943283e-01,0.000000e+00,1.322130e-09,2.616990e-06,4.392446e-08,8.691314e-05,5.168617e-03,2.616684e-06,1.321054e-09,4.130607e-04,7.857717e-08,7.875524e-08,1.557282e-04,2.457256e-02,4.388858e-08,6.951441e-06,2.218156e-11,1.372084e-02,1.320955e-09,2.609563e-06,7.875850e-08,2.615731e-06,4.144061e-04,1.557091e-04,8.125324e-01,4.688856e-06,2.615775e-05,1.322067e-08,4.391658e-07,2.218538e-10,2.616794e-05,4.392544e-07,8.690946e-04,6.950993e-05,4.144179e-03,1.321906e-08,1.376206e-01,7.875814e-07
-6.00,-18.00,3.950362e+00,1.175176e+00,1.400417e+00,7.899219e-01,6.104949e-01,8.572065e-01,1.427935e-01,1.340855e-01,1.178298e+00,3.664573e-03,2.259986e-06,1.541959e-05,7.220933e-04,1.271592e+00,1.325112e-05,3.830758e-02,2.055266e-05,1.233048e-04,6.730636e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.280878e-01,9.886996e-01,0.000000e+00,3.521940e-10,9.027297e-07,1.450233e-08,3.723629e-05,2.267396e-03,9.020467e-07,3.513503e-10,3.315326e-04,2.167937e-08,2.187269e-08,5.555662e-05,2.031708e-02,1.446822e-08,5.358773e-06,5.658408e-12,1.380333e-02,3.509910e-10,8.906388e-07,2.187763e-08,8.998995e-07,3.345179e-04,5.549707e-05,8.199940e-01,1.353022e-06,8.999286e-06,3.520973e-09,1.449517e-07,5.661125e-11,9.021572e-06,1.450204e-07,3.722421e-04,5.357599e-05,3.345372e-03,3.520219e-09,1.390037e-01,2.187452e-07
-5.50,-18.00,8.523321e+00,2.628680e+00,1.767618e+00,1.040459e+00,7.271587e-01,8.487734e-01,1.512266e-01,2.855426e-01,2.547765e+00,6.468348e-03,2.225933e-06,1.728948e-05,1.312102e-03,2.762877e+00,2.832639e-05,6.511969e-02,2.193394e-05,1.229898e-04,1.293756e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.152035e-01,2.025904e+00,0.000000e+00,8.131296e-11,3.527348e-07,4.930618e-09,2.203016e-05,1.314761e-03,3.513128e-07,8.079808e-11,2.283617e-04,5.460825e-09,5.706828e-09,2.279153e-05,1.439427e-02,4.899309e-09,3.218148e-06,1.150105e-12,1.470481e-02,8.014834e-11,3.282239e-07,5.715432e-09,3.487408e-07,2.322986e-04,2.261552e-05,8.178265e-01,3.830365e-07,3.487611e-06,8.119422e-10,4.925065e-08,1.151549e-11,3.514659e-06,4.929227e-08,2.200223e-04,3.216146e-05,2.323334e-03,8.122911e-10,1.486439e-01,5.708194e-08
-5.00,-18.00,1.596789e+01,5.200196e+00,2.156547e+00,1.281752e+00,8.747947e-01,8.181001e-01,1.818999e-01,5.317718e-01,4.780393e+00,8.585777e-03,2.213337e-06,2.135369e-05,1.854705e-03,5.223090e+00,5.240652e-05,7.898714e-02,2.644203e-05,1.187890e-04,2.035396e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.790209e+00,3.532420e+00,0.000000e+00,1.964173e-11,1.955492e-07,1.845887e-09,2.005655e-05,9.729555e-04,1.928713e-07,1.935435e-11,1.693857e-04,1.550545e-09,1.942114e-09,1.179370e-05,9.381561e-03,1.815542e-09,1.596982e-06,2.005026e-13,1.782387e-02,1.864794e-11,1.432372e-07,1.957794e-09,1.933423e-07,1.704983e-04,1.134773e-05,7.895362e-01,1.327429e-07,1.933156e-06,1.952492e-10,1.841617e-08,2.010866e-12,1.931128e-06,1.844256e-08,2.000096e-04,1.594744e-05,1.705612e-03,1.962039e-10,1.799744e-01,1.943575e-08
-4.50,-18.00,2.567151e+01,8.692945e+00,2.524583e+00,1.484156e+00,1.040427e+00,7.664861e-01,2.335139e-01,8.945276e-01,7.650711e+00,9.613244e-03,2.244998e-06,2.757182e-05,2.288852e-03,8.452134e+00,8.347475e-05,7.663039e-02,3.396211e-05,1.113327e-04,2.817735e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.190292e+00,5.366879e+00,0.000000e+00,6.251613e-12,1.702554e-07,7.960248e-10,2.363597e-05,8.039954e-04,1.659043e-07,6.043892e-12,1.676400e-04,6.123675e-10,1.235531e-09,7.441243e-06,6.044776e-03,7.642846e-10,7.686294e-07,3.394227e-14,2.303359e-02,5.549501e-12,7.647584e-08,1.261209e-09,1.729008e-07,1.620719e-04,6.588879e-06,7.362349e-01,6.060829e-08,1.727856e-06,6.160224e-11,7.923799e-09,3.411727e-13,1.662693e-06,7.950562e-09,2.354288e-04,7.668471e-06,1.621733e-03,6.252056e-11,2.316457e-01,1.237546e-08
