LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-18.00,-9.00,3.784961e-06,1.749661e-06,2.414839e-02,1.200818e-02,1.214021e-02,9.195433e-02,9.080457e-01,-5.520254e-10,-2.773917e-09,-1.845118e-13,-1.685449e-12,-1.708717e-13,-1.792502e-12,1.887501e-06,2.067266e-07,5.620478e-10,9.756660e-10,1.026138e-10,3.591806e-09,0.000000e+00,0.000000e+00,0.000000e+00,9.406027e-07,7.482279e-07,0.000000e+00,6.406558e-12,7.881608e-08,6.217835e-06,7.649613e-02,9.696318e-04,7.881608e-08,6.407120e-12,1.473555e-08,8.221071e-14,8.167418e-14,9.991324e-10,1.938028e-10,6.217835e-06,1.161798e-06,5.054081e-10,1.429333e-02,6.406737e-12,7.881476e-08,8.165002e-14,7.881607e-08,1.473553e-08,9.990690e-10,1.812943e-04,1.492867e-15,7.881724e-07,6.406507e-11,6.217928e-05,5.054156e-09,7.881726e-07,6.217928e-05,7.649727e-01,1.161815e-05,1.473576e-07,6.406547e-11,1.429353e-01,8.128530e-13
-18.00,-8.50,5.988510e-06,3.001587e-06,7.268981e-02,3.614014e-02,3.654968e-02,9.200291e-02,9.079971e-01,-1.811086e-09,-8.295644e-09,-5.747175e-13,-5.071144e-12,-5.141039e-13,-5.662483e-12,3.023062e-06,5.108885e-07,9.887842e-10,4.252898e-09,4.343334e-10,9.650402e-09,0.000000e+00,0.000000e+00,0.000000e+00,7.960066e-07,1.653345e-06,0.000000e+00,6.371720e-12,7.841564e-08,5.911045e-06,7.274912e-02,9.650039e-04,7.841564e-08,6.372244e-12,1.945712e-08,8.572198e-14,8.486003e-14,1.040270e-09,2.586555e-10,5.911045e-06,1.465440e-06,4.802867e-10,1.803578e-02,6.372138e-12,7.840999e-08,8.487202e-14,7.841564e-08,1.945710e-08,1.040226e-09,2.393628e-04,1.769581e-15,7.841681e-07,6.371786e-11,5.911133e-05,4.802939e-09,7.841681e-07,5.911133e-05,7.275020e-01,1.465462e-05,1.945740e-07,6.371768e-11,1.803604e-01,8.461972e-13
-18.00,-8.00,2.743148e-06,8.428603e-07,1.987421e-01,9.875725e-02,9.998486e-02,9.215617e-02,9.078438e-01,-5.291326e-09,-2.543872e-08,-1.806785e-12,-1.384487e-11,-1.405402e-12,-1.779286e-11,1.457832e-06,3.167614e-07,4.143671e-10,8.751749e-10,9.140354e-11,2.619970e-09,0.000000e+00,0.000000e+00,0.000000e+00,7.557769e-07,2.395418e-07,0.000000e+00,6.279737e-12,7.737564e-08,5.115863e-06,6.303707e-02,9.534011e-04,7.737564e-08,6.280261e-12,3.404662e-08,9.512148e-14,9.530551e-14,1.170329e-09,5.201658e-10,5.115863e-06,2.250731e-06,4.151853e-10,2.773330e-02,6.280277e-12,7.737569e-08,9.530457e-14,7.737563e-08,3.404660e-08,1.170305e-09,4.195291e-04,1.751402e-15,7.737678e-07,6.279973e-11,5.115940e-05,4.151913e-09,7.737679e-07,5.115940e-05,6.303801e-01,2.250765e-05,3.404711e-07,6.279776e-11,2.773370e-01,9.507000e-13
-18.00,-7.50,-1.888353e-06,-4.726411e-07,4.426942e-01,2.195996e-01,2.230946e-01,9.264060e-02,9.073594e-01,-1.646602e-08,-8.067051e-08,-5.714558e-12,-3.069339e-11,-3.133849e-12,-5.599434e-11,-8.130408e-07,-1.654713e-07,-2.324649e-10,-2.664700e-10,-2.852323e-11,-1.121689e-09,0.000000e+00,0.000000e+00,0.000000e+00,-6.367031e-07,-1.742567e-07,0.000000e+00,6.093353e-12,7.536180e-08,3.587446e-06,4.436945e-02,9.320768e-04,7.536180e-08,6.093316e-12,7.873041e-08,1.285434e-13,1.281124e-13,1.583101e-09,1.649733e-09,3.587446e-06,3.747904e-06,2.900601e-10,4.635397e-02,6.093242e-12,7.536206e-08,1.282044e-13,7.536181e-08,7.873042e-08,1.583117e-09,9.737181e-04,2.811553e-15,7.536294e-07,6.093440e-11,3.587500e-05,2.900645e-09,7.536293e-07,3.587500e-05,4.437012e-01,3.747960e-05,7.873159e-07,6.093346e-11,4.635467e-01,1.280138e-12
-18.00,-7.00,-2.442933e-06,-9.384181e-07,7.296371e-01,3.600104e-01,3.696267e-01,9.416960e-02,9.058304e-01,-5.210480e-08,-2.550577e-07,-1.816018e-11,-4.985251e-11,-5.182649e-12,-1.747102e-10,-1.284810e-06,-4.957648e-08,-4.041994e-10,-4.203713e-10,-4.612579e-11,-2.835350e-09,0.000000e+00,0.000000e+00,0.000000e+00,-1.481164e-07,-6.493136e-07,0.000000e+00,5.832575e-12,7.298674e-08,1.842619e-06,2.305806e-02,9.133463e-04,7.298674e-08,5.832514e-12,2.137013e-07,2.310572e-13,2.310833e-13,2.891007e-09,8.460760e-09,1.842619e-06,5.395204e-06,1.472520e-10,6.751415e-02,5.832607e-12,7.298745e-08,2.311184e-13,7.298676e-08,2.137013e-07,2.891069e-09,2.674220e-03,9.380088e-15,7.298785e-07,5.832655e-11,1.842646e-05,1.472542e-09,7.298783e-07,1.842646e-05,2.305841e-01,5.395284e-05,2.137045e-06,5.832638e-11,6.751519e-01,2.310343e-12
-18.00,-6.50,-2.226122e-06,-7.955913e-07,9.455967e-01,4.593189e-01,4.862778e-01,9.897064e-02,9.010294e-01,-1.639345e-07,-8.024101e-07,-5.821343e-11,-6.185076e-11,-6.793815e-12,-5.300063e-10,-5.241880e-07,-2.708683e-08,-1.734039e-10,-1.646384e-10,-1.878788e-11,-1.972304e-09,0.000000e+00,0.000000e+00,0.000000e+00,-4.206812e-07,-2.848355e-07,0.000000e+00,5.484933e-12,7.116486e-08,7.229714e-07,9.380319e-03,9.233437e-04,7.116486e-08,5.484952e-12,6.123358e-07,5.399959e-13,5.399360e-13,7.005052e-09,6.027589e-08,7.229714e-07,6.220801e-06,5.572269e-11,8.071283e-02,5.484971e-12,7.116500e-08,5.399528e-13,7.116488e-08,6.123358e-07,7.005077e-09,7.944898e-03,5.324826e-14,7.116594e-07,5.485008e-11,7.229822e-06,5.572354e-10,7.116592e-07,7.229822e-06,9.380459e-02,6.220894e-05,6.123449e-06,5.485000e-11,8.071406e-01,5.399106e-12
-18.00,-6.00,-8.782302e-06,-2.738504e-06,1.133279e+00,5.288671e-01,6.044118e-01,1.138178e-01,8.861822e-01,-5.097981e-07,-2.495152e-06,-1.902754e-10,-6.599176e-11,-8.475748e-12,-1.481568e-09,-2.558741e-06,-3.121787e-07,-8.731632e-10,-2.699614e-10,-3.908580e-11,-7.733664e-09,0.000000e+00,0.000000e+00,0.000000e+00,-1.326322e-06,-1.569448e-06,0.000000e+00,4.808045e-12,6.938800e-08,2.439975e-07,3.521299e-03,1.001394e-03,6.938800e-08,4.808059e-12,1.676664e-06,1.367380e-12,1.367307e-12,1.973268e-08,4.768133e-07,2.439975e-07,5.895869e-06,1.690754e-11,8.508730e-02,4.808043e-12,6.938847e-08,1.367302e-12,6.938808e-08,1.676664e-06,1.973278e-08,2.419727e-02,3.888523e-13,6.938911e-07,4.808113e-11,2.440011e-06,1.690779e-10,6.938904e-07,2.440011e-06,3.521352e-02,5.895957e-05,1.676689e-05,4.808114e-11,8.508867e-01,1.367326e-11
-18.00,-5.50,-2.728160e-05,-8.439712e-06,1.415394e+00,6.111509e-01,8.042427e-01,1.576604e-01,8.423396e-01,-1.531569e-06,-7.497004e-06,-6.313985e-10,-6.445573e-11,-1.206424e-11,-3.373591e-09,-7.882898e-06,-1.250056e-06,-2.936673e-09,-2.387121e-10,-6.643987e-11,-2.197493e-08,0.000000e+00,0.000000e+00,0.000000e+00,-4.154466e-06,-4.936311e-06,0.000000e+00,3.454482e-12,6.575205e-08,7.542764e-08,1.435688e-03,1.251536e-03,6.575206e-08,3.454495e-12,3.791565e-06,3.011400e-12,3.011333e-12,5.731808e-08,3.305227e-06,7.542765e-08,4.349520e-06,3.962702e-12,8.278833e-02,3.454485e-12,6.575272e-08,3.011334e-12,6.575225e-08,3.791565e-06,5.731848e-08,7.216913e-02,2.625087e-12,6.575323e-07,3.454530e-11,7.542877e-07,3.962764e-11,6.575303e-07,7.542877e-07,1.435710e-02,4.349585e-05,3.791622e-05,3.454531e-11,8.278982e-01,3.011376e-11
-18.00,-5.00,-7.412521e-05,-2.359469e-05,1.831299e+00,7.093119e-01,1.121987e+00,2.712618e-01,7.287382e-01,-4.180686e-06,-2.046815e-05,-1.944487e-09,-5.625306e-11,-2.093961e-11,-5.224080e-09,-2.018738e-05,-4.517098e-06,-8.426857e-09,-1.949892e-10,-1.764228e-10,-4.879821e-08,0.000000e+00,0.000000e+00,0.000000e+00,-1.178351e-05,-1.292354e-05,0.000000e+00,1.694536e-12,5.682623e-08,2.087375e-08,7.000065e-04,1.905718e-03,5.682624e-08,1.694548e-12,5.858278e-06,4.613292e-12,4.613150e-12,1.547052e-07,1.594873e-05,2.087375e-08,2.151907e-06,6.225075e-13,7.216417e-02,1.694525e-12,5.682735e-08,4.613150e-12,5.682654e-08,5.858279e-06,1.547063e-07,1.964615e-01,1.255898e-11,5.682738e-07,1.694555e-11,2.087406e-07,6.225218e-12,5.682708e-07,2.087406e-07,7.000170e-03,2.151939e-05,5.858366e-05,1.694563e-11,7.216563e-01,4.613215e-11
-18.00,-4.50,-1.631414e-04,-5.317166e-05,2.287294e+00,7.819137e-01,1.505380e+00,4.874096e-01,5.125904e-01,-9.223143e-06,-4.516180e-05,-4.657271e-09,-3.967828e-11,-3.772971e-11,-4.898107e-09,-4.226691e-05,-1.191007e-05,-1.872820e-08,-1.418317e-10,-6.276695e-10,-8.427357e-08,0.000000e+00,0.000000e+00,0.000000e+00,-2.682677e-05,-2.763931e-05,0.000000e+00,5.066091e-13,3.995792e-08,4.696180e-09,3.704097e-04,3.151804e-03,3.995792e-08,5.066359e-13,5.488849e-06,4.310715e-12,4.310477e-12,3.400002e-07,4.670438e-05,4.696181e-09,6.450973e-07,5.960782e-14,5.088131e-02,5.066276e-13,3.995968e-08,4.310501e-12,3.995818e-08,5.488849e-06,3.400028e-07,4.329469e-01,3.667775e-11,3.995877e-07,5.066246e-12,4.696251e-08,5.960845e-13,3.995851e-07,4.696249e-08,3.704152e-03,6.451070e-06,5.488931e-05,5.066165e-12,5.088240e-01,4.310548e-11
