LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-18.00,-9.00,8.692222e-07,1.291736e-07,2.836686e-02,1.414095e-02,1.422591e-02,9.200687e-02,9.079931e-01,-5.056985e-10,-2.463932e-09,-1.699652e-13,-1.586716e-12,-1.608085e-13,-1.676369e-12,4.691386e-07,1.023897e-07,1.465045e-10,6.908268e-10,7.068482e-11,1.455983e-09,0.000000e+00,0.000000e+00,0.000000e+00,2.042223e-08,2.778810e-07,0.000000e+00,5.184050e-12,7.270370e-08,5.460583e-06,7.658251e-02,1.019622e-03,7.270370e-08,5.184321e-12,1.348704e-08,6.945857e-14,6.925897e-14,9.680000e-10,1.795777e-10,5.460583e-06,1.012744e-06,3.893393e-10,1.420335e-02,5.184519e-12,7.270255e-08,6.918935e-14,7.270370e-08,1.348704e-08,9.680093e-10,1.891289e-04,1.222148e-15,7.270479e-07,5.184117e-11,5.460664e-05,3.893452e-09,7.270479e-07,5.460664e-05,7.658365e-01,1.012759e-05,1.348725e-07,5.184136e-11,1.420357e-01,6.907550e-13
-18.00,-8.50,-7.938519e-07,-7.529859e-07,8.443457e-02,4.208543e-02,4.234914e-02,9.207218e-02,9.079278e-01,-1.409087e-09,-7.691448e-09,-5.353143e-13,-4.720873e-12,-4.787481e-13,-5.279738e-12,-5.576909e-07,-6.192062e-08,-1.922177e-10,-9.011744e-10,-9.157538e-11,-1.731284e-09,0.000000e+00,0.000000e+00,0.000000e+00,8.010084e-08,-2.423134e-07,0.000000e+00,5.175854e-12,7.261428e-08,5.147633e-06,7.221975e-02,1.018782e-03,7.261428e-08,5.175785e-12,1.865827e-08,7.342061e-14,7.321596e-14,1.024329e-09,2.624529e-10,5.147633e-06,1.322902e-06,3.669097e-10,1.855991e-02,5.175961e-12,7.261633e-08,7.315150e-14,7.261427e-08,1.865827e-08,1.024337e-09,2.617940e-04,1.626697e-15,7.261536e-07,5.175956e-11,5.147710e-05,3.669151e-09,7.261537e-07,5.147710e-05,7.222082e-01,1.322922e-05,1.865855e-07,5.175880e-11,1.856017e-01,7.308134e-13
-18.00,-8.00,-8.160962e-07,-4.646278e-07,2.264416e-01,1.128208e-01,1.136208e-01,9.227894e-02,9.077211e-01,-4.401405e-09,-2.454157e-08,-1.695910e-12,-1.264084e-11,-1.285090e-12,-1.668762e-11,-3.615274e-07,-1.009206e-07,-1.321831e-10,-5.168018e-10,-5.269128e-11,-8.263617e-10,0.000000e+00,0.000000e+00,0.000000e+00,8.328572e-08,-4.064306e-07,0.000000e+00,5.153607e-12,7.238495e-08,4.356560e-06,6.119153e-02,1.016723e-03,7.238495e-08,5.153698e-12,3.497644e-08,8.585577e-14,8.575833e-14,1.202692e-09,5.790369e-10,4.356560e-06,2.105124e-06,3.101747e-10,2.956824e-02,5.153758e-12,7.238600e-08,8.568612e-14,7.238494e-08,3.497644e-08,1.202674e-09,4.912712e-04,1.646692e-15,7.238602e-07,5.153692e-11,4.356625e-05,3.101794e-09,7.238603e-07,4.356625e-05,6.119244e-01,2.105156e-05,3.497696e-07,5.153650e-11,2.956867e-01,8.566499e-13
-18.00,-7.50,-1.104869e-06,-4.407752e-07,4.842013e-01,2.409342e-01,2.432671e-01,9.293207e-02,9.070679e-01,-1.400400e-08,-7.772632e-08,-5.382806e-12,-2.689552e-11,-2.755519e-12,-5.254572e-11,-5.132852e-07,-1.109156e-07,-1.799417e-10,-6.246984e-10,-6.432689e-11,-1.234401e-09,0.000000e+00,0.000000e+00,0.000000e+00,-3.594417e-08,-3.508027e-07,0.000000e+00,5.104032e-12,7.194967e-08,2.931033e-06,4.131836e-02,1.014285e-03,7.194967e-08,5.104130e-12,8.598352e-08,1.256642e-13,1.254552e-13,1.766209e-09,2.108351e-09,2.931033e-06,3.502729e-06,2.079254e-10,4.937749e-02,5.103938e-12,7.195126e-08,1.253789e-13,7.194966e-08,8.598352e-08,1.766198e-09,1.212102e-03,3.248002e-15,7.195074e-07,5.104098e-11,2.931077e-05,2.079285e-09,7.195074e-07,2.931077e-05,4.131898e-01,3.502781e-05,8.598480e-07,5.104122e-11,4.937822e-01,1.253156e-12
-18.00,-7.00,-9.376508e-07,-3.539728e-07,7.631416e-01,3.782217e-01,3.849199e-01,9.499124e-02,9.050088e-01,-4.410418e-08,-2.451822e-07,-1.720385e-11,-4.173699e-11,-4.380780e-12,-1.639169e-10,-4.173574e-07,-6.019764e-09,-1.328770e-10,-1.927176e-10,-2.059685e-11,-8.362675e-10,0.000000e+00,0.000000e+00,0.000000e+00,-1.646244e-07,-5.895317e-08,0.000000e+00,5.006645e-12,7.138592e-08,1.438288e-06,2.050742e-02,1.017839e-03,7.138592e-08,5.006667e-12,2.436124e-07,2.486702e-13,2.485279e-13,3.543070e-09,1.208909e-08,1.438288e-06,4.908323e-06,1.008742e-10,6.998392e-02,5.006707e-12,7.138602e-08,2.485112e-13,7.138593e-08,2.436124e-07,3.543100e-09,3.473483e-03,1.240287e-14,7.138699e-07,5.006727e-11,1.438310e-05,1.008757e-09,7.138698e-07,1.438310e-05,2.050773e-01,4.908396e-05,2.436161e-06,5.006733e-11,6.998497e-01,2.484999e-12
-18.00,-6.50,-2.891345e-06,-9.180905e-07,9.626913e-01,4.715467e-01,4.911446e-01,1.014410e-01,8.985590e-01,-1.384302e-07,-7.695082e-07,-5.608573e-11,-5.026630e-11,-5.674718e-12,-4.968318e-10,-9.749584e-07,-7.619279e-08,-3.241896e-10,-2.580853e-10,-3.074481e-11,-3.102884e-09,0.000000e+00,0.000000e+00,0.000000e+00,-3.905981e-07,-5.373329e-07,0.000000e+00,4.783189e-12,7.063981e-08,5.478218e-07,8.090448e-03,1.043244e-03,7.063981e-08,4.783181e-12,7.138369e-07,6.168203e-13,6.167924e-13,9.108830e-09,9.204789e-08,5.478218e-07,5.535919e-06,3.709493e-11,8.175656e-02,4.783203e-12,7.064032e-08,6.167678e-13,7.063986e-08,7.138370e-07,9.108879e-09,1.054231e-02,7.957582e-14,7.064091e-07,4.783270e-11,5.478300e-06,3.709549e-10,7.064087e-07,5.478300e-06,8.090569e-02,5.536002e-05,7.138476e-06,4.783258e-11,8.175784e-01,6.167876e-12
-18.00,-6.00,-8.450840e-06,-2.633668e-06,1.143577e+00,5.432603e-01,6.003170e-01,1.212382e-01,8.787618e-01,-4.280560e-07,-2.379479e-06,-1.910494e-10,-5.270913e-11,-7.272024e-12,-1.384842e-09,-2.589608e-06,-2.120104e-07,-9.335897e-10,-2.014441e-10,-3.400673e-11,-8.067813e-09,0.000000e+00,0.000000e+00,0.000000e+00,-1.266648e-06,-1.564167e-06,0.000000e+00,4.211414e-12,6.898747e-08,1.817041e-07,2.976518e-03,1.130101e-03,6.898747e-08,4.211411e-12,1.967526e-06,1.598954e-12,1.598932e-12,2.619259e-08,7.470150e-07,1.817041e-07,5.182227e-06,1.109196e-11,8.489054e-02,4.211398e-12,6.898801e-08,1.598944e-12,6.898760e-08,1.967526e-06,2.619275e-08,3.223053e-02,6.070682e-13,6.898862e-07,4.211469e-11,1.817068e-06,1.109213e-10,6.898850e-07,1.817068e-06,2.976562e-02,5.182304e-05,1.967555e-05,4.211476e-11,8.489196e-01,1.598961e-11
-18.00,-5.50,-2.499556e-05,-7.915058e-06,1.433451e+00,6.397039e-01,7.937475e-01,1.784134e-01,8.215866e-01,-1.264891e-06,-7.033031e-06,-6.775711e-10,-5.043131e-11,-1.095160e-11,-3.120325e-09,-7.438685e-06,-8.830828e-07,-3.151526e-09,-1.829915e-10,-6.590935e-11,-2.230580e-08,0.000000e+00,0.000000e+00,0.000000e+00,-3.859019e-06,-4.487290e-06,0.000000e+00,3.001945e-12,6.446672e-08,5.502445e-08,1.181657e-03,1.384447e-03,6.446672e-08,3.001946e-12,4.417260e-06,3.517130e-12,3.517062e-12,7.553007e-08,5.175327e-06,5.502445e-08,3.770291e-06,2.562317e-12,8.096699e-02,3.001944e-12,6.446749e-08,3.517058e-12,6.446700e-08,4.417261e-06,7.553066e-08,9.486201e-02,4.120641e-12,6.446796e-07,3.001992e-11,5.502527e-07,2.562357e-11,6.446768e-07,5.502527e-07,1.181674e-02,3.770347e-05,4.417327e-05,3.001986e-11,8.096856e-01,3.517114e-11
-18.00,-5.00,-6.519551e-05,-2.108560e-05,1.876576e+00,7.606745e-01,1.115901e+00,3.181839e-01,6.818161e-01,-3.311949e-06,-1.842167e-05,-2.180760e-09,-4.216323e-11,-1.967661e-11,-4.673170e-09,-1.860162e-05,-3.052185e-06,-9.523697e-09,-1.190906e-10,-1.892170e-10,-5.259560e-08,0.000000e+00,0.000000e+00,0.000000e+00,-1.044658e-05,-1.129217e-05,0.000000e+00,1.425478e-12,5.348968e-08,1.458780e-08,5.474037e-04,2.007232e-03,5.348968e-08,1.425478e-12,6.607941e-06,5.226968e-12,5.226780e-12,1.961369e-07,2.423012e-05,1.458781e-08,1.802142e-06,3.888096e-13,6.762411e-02,1.425484e-12,5.349093e-08,5.226787e-12,5.349009e-08,6.607941e-06,1.961388e-07,2.479653e-01,1.916567e-11,5.349089e-07,1.425499e-11,1.458802e-07,3.888140e-12,5.349047e-07,1.458802e-07,5.474118e-03,1.802169e-05,6.608040e-05,1.425497e-11,6.762565e-01,5.226860e-11
-18.00,-4.50,-1.335282e-04,-4.390304e-05,2.357100e+00,8.519917e-01,1.505108e+00,5.548985e-01,4.451015e-01,-6.780411e-06,-3.772445e-05,-5.101221e-09,-2.758975e-11,-3.439613e-11,-4.091966e-09,-3.703618e-05,-7.378347e-06,-2.109922e-08,-8.207674e-11,-7.378554e-10,-9.347418e-08,0.000000e+00,0.000000e+00,0.000000e+00,-2.184807e-05,-2.263614e-05,0.000000e+00,3.981643e-13,3.491657e-08,3.045109e-09,2.670416e-04,3.062194e-03,3.491657e-08,3.981670e-13,5.784005e-06,4.565839e-12,4.565515e-12,4.003915e-07,6.632571e-05,3.045110e-09,5.044328e-07,3.491148e-14,4.423565e-02,3.981704e-13,3.491862e-08,4.565504e-12,3.491690e-08,5.784006e-06,4.003957e-07,5.072543e-01,5.235294e-11,3.491742e-07,3.981672e-12,3.045155e-08,3.491295e-13,3.491709e-07,3.045154e-08,2.670456e-03,5.044403e-06,5.784092e-05,3.981682e-12,4.423674e-01,4.565569e-11
