LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-9.00,-9.00,5.324638e-03,3.218336e-03,1.177228e-01,5.908737e-02,5.863542e-02,8.762469e-01,1.237531e-01,1.613427e-04,1.601768e-03,9.320915e-06,1.978212e-07,1.444997e-06,1.335793e-06,1.651772e-03,1.527845e-08,9.480423e-05,1.785199e-06,1.264021e-05,1.330839e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.255865e-04,1.449316e-03,0.000000e+00,6.847776e-08,8.112330e-05,1.162105e-06,1.376707e-03,9.610396e-02,8.112329e-05,6.847757e-08,6.021117e-04,4.780212e-06,4.780239e-06,5.662984e-03,4.203169e-02,1.162102e-06,8.625357e-06,9.809544e-10,1.021819e-02,6.847757e-08,8.112282e-05,4.780240e-06,8.112329e-05,6.021117e-04,5.662984e-03,7.133025e-01,3.336948e-04,8.112450e-04,6.847876e-07,1.162122e-05,9.809695e-09,8.112450e-04,1.162122e-05,1.376727e-02,8.625482e-05,6.021207e-03,6.847874e-07,1.021835e-01,4.780311e-05
-8.50,-9.00,1.674600e-02,9.235562e-03,2.654456e-01,1.333232e-01,1.321224e-01,8.762699e-01,1.237301e-01,5.118085e-04,5.037912e-03,2.929609e-05,5.218789e-07,3.813429e-06,4.229915e-06,5.197366e-03,4.843037e-08,3.003220e-04,4.707647e-06,3.333965e-05,4.185113e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.023821e-03,4.556967e-03,0.000000e+00,5.707832e-08,6.770015e-05,9.696031e-07,1.150039e-03,8.029840e-02,6.770012e-05,5.707781e-08,6.155658e-04,3.985280e-06,3.985352e-06,4.726984e-03,4.298024e-02,9.695943e-07,8.816164e-06,8.174729e-10,1.045693e-02,5.707782e-08,6.769890e-05,3.985353e-06,6.770014e-05,6.155661e-04,4.726983e-03,7.301272e-01,2.782668e-04,6.770115e-04,5.707912e-07,9.696156e-06,8.174867e-09,6.770114e-04,9.696172e-06,1.150056e-02,8.816283e-05,6.155755e-03,5.707907e-07,1.045712e-01,3.985412e-05
-8.00,-9.00,5.247866e-02,2.407736e-02,5.236501e-01,2.635679e-01,2.600822e-01,8.763417e-01,1.236583e-01,1.624355e-03,1.575515e-02,9.148021e-05,1.081885e-06,7.912431e-06,1.337813e-05,1.632893e-02,1.540572e-07,9.531341e-04,9.768418e-06,6.922519e-05,1.311566e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.218824e-03,1.427411e-02,0.000000e+00,3.731903e-08,4.443226e-05,6.359170e-07,7.571270e-04,5.290089e-02,4.443219e-05,3.731798e-08,6.377615e-04,2.607372e-06,2.607521e-06,3.104508e-03,4.456069e-02,6.358988e-07,9.127751e-06,5.341082e-10,1.086860e-02,3.731799e-08,4.442965e-05,2.607524e-06,4.443224e-05,6.377640e-04,3.104506e-03,7.593916e-01,1.821892e-04,4.443290e-04,3.731947e-07,6.359225e-06,5.341198e-09,4.443288e-04,6.359257e-06,7.571379e-03,9.127853e-05,6.377739e-03,3.731937e-07,1.086897e-01,2.607562e-05
-7.50,-9.00,1.633266e-01,5.972500e-02,7.902714e-01,4.003265e-01,3.899448e-01,8.765616e-01,1.234384e-01,5.123868e-03,4.897918e-02,2.831135e-04,1.635023e-06,1.199111e-05,4.190401e-05,5.092367e-02,4.862415e-07,2.991883e-03,1.477368e-05,1.049059e-04,4.068136e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.010095e-02,4.434143e-02,0.000000e+00,1.768804e-08,2.131173e-05,3.043450e-07,3.666979e-04,2.567718e-02,2.131158e-05,1.768647e-08,6.545385e-04,1.238371e-06,1.238596e-06,1.492308e-03,4.583180e-02,3.043176e-07,9.347516e-06,2.525907e-10,1.126760e-02,1.768647e-08,2.130769e-05,1.238601e-06,2.131166e-05,6.545496e-04,1.492302e-03,7.889389e-01,8.673035e-05,2.131197e-04,1.768813e-07,3.043436e-06,2.526004e-09,2.131194e-04,3.043484e-06,3.667025e-03,9.347561e-05,6.545604e-03,1.768798e-07,1.126873e-01,1.238617e-05
-7.00,-9.00,5.003785e-01,1.564896e-01,9.788012e-01,5.047678e-01,4.740334e-01,8.772030e-01,1.227970e-01,1.581789e-02,1.499766e-01,8.556276e-04,1.938511e-06,1.434076e-05,1.272182e-04,1.563245e-01,1.500562e-06,9.092635e-03,1.755643e-05,1.254015e-04,1.230646e-03,0.000000e+00,0.000000e+00,0.000000e+00,3.164103e-02,1.351516e-01,0.000000e+00,6.465668e-09,8.081249e-06,1.146094e-07,1.432597e-04,1.009977e-02,8.080910e-06,6.463859e-09,6.453759e-04,4.556175e-07,4.558846e-07,5.697493e-04,4.549184e-02,1.145770e-07,9.153510e-06,9.169632e-11,1.146143e-02,6.463801e-09,8.076124e-06,4.558916e-07,8.081043e-06,6.454041e-04,5.697278e-04,8.075012e-01,3.214160e-05,8.081169e-05,6.465555e-08,1.146041e-06,9.170434e-10,8.081097e-05,1.146096e-06,1.432595e-03,9.153384e-05,6.454165e-03,6.465396e-08,1.146501e-01,4.558943e-06
-6.50,-9.00,1.459615e+00,4.294434e-01,1.157885e+00,6.213119e-01,5.365733e-01,8.787978e-01,1.212022e-01,4.626719e-02,4.374978e-01,2.400701e-03,2.021987e-06,1.535667e-05,3.547874e-04,4.575713e-01,4.380663e-06,2.535937e-02,1.846450e-05,1.338466e-04,3.450918e-03,0.000000e+00,0.000000e+00,0.000000e+00,9.807026e-02,3.884681e-01,0.000000e+00,1.983017e-09,2.759155e-06,3.829254e-08,5.333242e-05,3.836233e-03,2.758290e-06,1.981296e-09,5.889078e-04,1.425524e-07,1.428346e-07,1.986383e-04,4.232233e-02,3.825926e-08,8.172613e-06,2.751311e-11,1.145407e-02,1.981062e-09,2.752583e-06,1.428472e-07,2.758612e-06,5.888755e-04,1.985690e-04,8.195269e-01,1.028520e-05,2.758694e-05,1.982818e-08,3.828628e-07,2.751962e-10,2.758429e-05,3.829131e-07,5.332680e-04,8.172034e-05,5.888920e-03,1.982707e-08,1.146408e-01,1.428399e-06
-6.00,-9.00,3.807496e+00,1.124187e+00,1.439295e+00,8.156235e-01,6.236712e-01,8.811967e-01,1.188033e-01,1.207782e-01,1.141924e+00,5.634001e-03,1.961426e-06,1.604919e-05,8.111614e-04,1.203010e+00,1.136760e-05,5.791512e-02,1.848179e-05,1.370108e-04,8.073694e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.940802e-01,9.750849e-01,0.000000e+00,5.104489e-10,9.358857e-07,1.214920e-08,2.248654e-05,1.693316e-03,9.337203e-07,5.091218e-10,4.646279e-04,3.888509e-08,3.918468e-08,7.137993e-05,3.499332e-02,1.211779e-08,6.018073e-06,6.637969e-12,1.136493e-02,5.085418e-10,9.252370e-07,3.921095e-08,9.349898e-07,4.637223e-04,7.116319e-05,8.320389e-01,2.998902e-06,9.351071e-06,5.102125e-09,1.214354e-07,6.642611e-11,9.339051e-06,1.214714e-07,2.247010e-04,6.016608e-05,4.637493e-03,5.102181e-09,1.138616e-01,3.918853e-07
-5.50,-9.00,8.473531e+00,2.615047e+00,1.832136e+00,1.070981e+00,7.611552e-01,8.802198e-01,1.197802e-01,2.698823e-01,2.543313e+00,9.962177e-03,1.789550e-06,1.757834e-05,1.333808e-03,2.715284e+00,2.501032e-05,9.488203e-02,1.875681e-05,1.377161e-04,1.416246e-02,0.000000e+00,0.000000e+00,0.000000e+00,8.112763e-01,2.013234e+00,0.000000e+00,1.104638e-10,3.562041e-07,3.788661e-09,1.289342e-05,1.004137e-03,3.513666e-07,1.096686e-10,3.130357e-04,9.726835e-09,1.011763e-08,3.025099e-05,2.500740e-02,3.760396e-09,3.281938e-06,1.203783e-12,1.162739e-02,1.087487e-10,3.331667e-07,1.017423e-08,3.564019e-07,3.076234e-04,2.962471e-05,8.418819e-01,8.865461e-07,3.565484e-06,1.102169e-09,3.784357e-08,1.206062e-11,3.516873e-06,3.786194e-08,1.285461e-04,3.279569e-05,3.076735e-03,1.103619e-09,1.165348e-01,1.012183e-07
-5.00,-9.00,1.607096e+01,5.220872e+00,2.248610e+00,1.298494e+00,9.501159e-01,8.693673e-01,1.306327e-01,5.250007e-01,4.816802e+00,1.359341e-02,1.526765e-06,2.108954e-05,1.566446e-03,5.227304e+00,4.683125e-05,1.103911e-01,2.049331e-05,1.362335e-04,1.908587e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.860265e+00,3.496720e+00,0.000000e+00,2.382090e-11,1.881447e-07,1.211552e-09,1.087385e-05,7.721373e-04,1.788119e-07,2.338725e-11,2.242962e-04,2.721187e-09,3.365652e-09,1.662762e-05,1.643238e-02,1.185743e-09,1.380097e-06,1.736424e-13,1.283777e-02,2.247627e-11,1.377867e-07,3.476745e-09,1.930177e-07,2.070804e-04,1.514754e-05,8.388486e-01,3.268889e-07,1.930816e-06,2.359568e-10,1.208397e-08,1.743709e-12,1.793676e-06,1.209438e-08,1.079615e-04,1.377641e-05,2.071721e-03,2.380952e-10,1.284354e-01,3.372007e-08
-4.50,-9.00,2.476009e+01,8.295039e+00,2.610069e+00,1.460835e+00,1.149234e+00,8.520397e-01,1.479603e-01,8.859989e-01,7.350080e+00,1.574660e-02,1.243743e-06,2.596815e-05,1.512450e-03,8.126447e+00,7.157394e-05,1.045952e-01,2.321924e-05,1.335375e-04,2.209381e-02,0.000000e+00,0.000000e+00,0.000000e+00,3.175563e+00,5.077802e+00,0.000000e+00,6.620051e-12,1.508635e-07,4.381793e-10,1.144566e-05,6.768494e-04,1.363136e-07,6.328143e-12,2.064207e-04,9.977430e-10,1.988801e-09,1.145043e-05,1.069690e-02,4.136611e-10,5.543674e-07,2.386851e-14,1.464373e-02,5.723028e-12,6.545333e-08,2.164899e-09,1.626060e-07,1.733508e-04,8.898709e-06,8.256094e-01,1.558341e-07,1.625030e-06,6.436004e-11,4.357102e-09,2.411022e-13,1.371415e-06,4.369469e-09,1.132211e-04,5.525369e-06,1.734921e-03,6.644755e-11,1.461036e-01,1.998245e-08
