LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-18.00,-9.00,-1.977934e-07,-1.079191e-07,2.234602e-02,1.125793e-02,1.108809e-02,3.054314e-01,6.945686e-01,-1.617765e-08,-8.789392e-08,-3.232481e-12,-2.753707e-12,-1.546468e-12,-5.421860e-12,-6.798638e-08,-1.864550e-08,2.750482e-10,-7.685519e-11,-3.338584e-11,-1.491071e-10,0.000000e+00,0.000000e+00,0.000000e+00,8.114330e-09,-1.520698e-08,0.000000e+00,4.798337e-10,6.394132e-06,1.882015e-06,2.507930e-02,8.520674e-02,6.394132e-06,4.798333e-10,1.130613e-05,1.630226e-09,1.630226e-09,2.172402e-05,3.841250e-05,1.882015e-06,3.327787e-06,1.412318e-10,4.434533e-02,4.798331e-10,6.394132e-06,1.630226e-09,6.394132e-06,1.130613e-05,2.172402e-05,1.506629e-01,5.538680e-09,6.394228e-05,4.798395e-09,1.882043e-05,1.412334e-09,6.394228e-05,1.882043e-05,2.507968e-01,3.327837e-05,1.130630e-04,4.798394e-09,4.434599e-01,1.630250e-08
-18.00,-8.50,-5.598127e-07,-5.421869e-08,6.746931e-02,3.399926e-02,3.347005e-02,3.054802e-01,6.945198e-01,-7.052039e-09,-8.372718e-08,-6.007511e-12,-5.985544e-12,-2.785585e-12,-1.093558e-11,-3.099948e-07,2.828608e-08,-1.333245e-10,-4.312779e-11,-1.899936e-11,-2.868668e-10,0.000000e+00,0.000000e+00,0.000000e+00,4.684749e-08,-2.336642e-07,0.000000e+00,4.578397e-10,6.103108e-06,1.795822e-06,2.393875e-02,8.135590e-02,6.103108e-06,4.578399e-10,1.159534e-05,1.555969e-09,1.555969e-09,2.074143e-05,3.940679e-05,1.795822e-06,3.411896e-06,1.347182e-10,4.548139e-02,4.578398e-10,6.103108e-06,1.555969e-09,6.103108e-06,1.159534e-05,2.074143e-05,1.545686e-01,5.287964e-09,6.103199e-05,4.578462e-09,1.795849e-05,1.347200e-09,6.103199e-05,1.795849e-05,2.393910e-01,3.411947e-05,1.159551e-04,4.578465e-09,4.548207e-01,1.555992e-08
-18.00,-8.00,-3.184479e-07,-1.381180e-07,1.866427e-01,9.412505e-02,9.251767e-02,3.056343e-01,6.943657e-01,-3.182578e-08,-1.301903e-07,-1.388770e-11,-1.583100e-11,-7.103347e-12,-3.344741e-11,1.633455e-08,-7.475303e-10,1.073330e-09,8.939413e-12,4.267736e-12,1.214417e-11,0.000000e+00,0.000000e+00,0.000000e+00,-4.951237e-08,-1.235349e-07,0.000000e+00,3.998585e-10,5.335861e-06,1.568587e-06,2.093181e-02,7.120372e-02,5.335861e-06,3.998590e-10,1.235680e-05,1.360199e-09,1.360199e-09,1.815100e-05,4.203414e-05,1.568587e-06,3.632536e-06,1.175468e-10,4.847392e-02,3.998589e-10,5.335861e-06,1.360199e-09,5.335861e-06,1.235680e-05,1.815100e-05,1.648937e-01,4.626987e-09,5.335940e-05,3.998645e-09,1.568610e-05,1.175485e-09,5.335940e-05,1.568610e-05,2.093212e-01,3.632590e-05,1.235698e-04,3.998646e-09,4.847464e-01,1.360219e-08
-18.00,-7.50,-2.081931e-06,-5.828303e-07,4.233928e-01,2.140282e-01,2.093646e-01,3.061213e-01,6.938787e-01,-8.286742e-08,-4.105813e-07,-4.325191e-11,-3.460878e-11,-1.567941e-11,-1.032612e-10,-1.070485e-06,1.073535e-08,-1.673851e-09,-2.606983e-10,-1.150245e-10,-9.257503e-10,0.000000e+00,0.000000e+00,0.000000e+00,-5.358492e-08,-4.719754e-07,0.000000e+00,2.854074e-10,3.821334e-06,1.120032e-06,1.499619e-02,5.116409e-02,3.821334e-06,2.854081e-10,1.385276e-05,9.737540e-10,9.737541e-10,1.303766e-05,4.726292e-05,1.120032e-06,4.060242e-06,8.365318e-11,5.436285e-02,2.854079e-10,3.821334e-06,9.737546e-10,3.821334e-06,1.385276e-05,1.303766e-05,1.854756e-01,3.322262e-09,3.821391e-05,2.854116e-09,1.120049e-05,8.365407e-10,3.821391e-05,1.120049e-05,1.499641e-01,4.060303e-05,1.385297e-04,2.854116e-09,5.436366e-01,9.737686e-09
-18.00,-7.00,-4.756304e-06,-9.499619e-07,7.123668e-01,3.627248e-01,3.496420e-01,3.076569e-01,6.923431e-01,-2.730612e-07,-1.126436e-06,-1.297466e-10,-5.727152e-11,-2.609001e-11,-3.222442e-10,-1.789776e-06,-4.410359e-09,-1.261748e-09,-3.113201e-10,-1.382794e-10,-1.815406e-09,0.000000e+00,0.000000e+00,0.000000e+00,-4.735586e-07,-1.085000e-06,0.000000e+00,1.494918e-10,2.022676e-06,5.873433e-07,7.946988e-03,2.736761e-02,2.022676e-06,1.494918e-10,1.559220e-05,5.148145e-10,5.148143e-10,6.965633e-06,5.369597e-05,5.873433e-07,4.527654e-06,4.340966e-11,6.126095e-02,1.494916e-10,2.022676e-06,5.148149e-10,2.022676e-06,1.559220e-05,6.965633e-06,2.109687e-01,1.772902e-09,2.022706e-05,1.494936e-09,5.873520e-06,4.340997e-10,2.022706e-05,5.873520e-06,7.947106e-02,4.527721e-05,1.559244e-04,1.494935e-09,6.126187e-01,5.148217e-09
-18.00,-6.50,-1.238737e-05,-3.103909e-06,9.344862e-01,4.856291e-01,4.488572e-01,3.124683e-01,6.875317e-01,-8.422320e-07,-3.157444e-06,-3.964735e-10,-7.217989e-11,-3.314319e-11,-9.803591e-10,-4.139245e-06,-2.280170e-10,-2.967922e-09,-3.618231e-10,-1.629764e-10,-4.370978e-09,0.000000e+00,0.000000e+00,0.000000e+00,-1.737054e-06,-2.501818e-06,0.000000e+00,5.916289e-11,8.269335e-07,2.332774e-07,3.260594e-03,1.155832e-02,8.269335e-07,5.916358e-11,1.660366e-05,2.097229e-10,2.097227e-10,2.931356e-06,5.885747e-05,2.332774e-07,4.683882e-06,1.669007e-11,6.546815e-02,5.916313e-11,8.269335e-07,2.097237e-10,8.269335e-07,1.660366e-05,2.931356e-06,2.320748e-01,7.434341e-10,8.269458e-06,5.916348e-10,2.332809e-06,1.669002e-10,8.269458e-06,2.332809e-06,3.260643e-02,4.683952e-05,1.660391e-04,5.916359e-10,6.546912e-01,2.097257e-09
-18.00,-6.00,-3.450366e-05,-9.088358e-06,1.123499e+00,6.115285e-01,5.119709e-01,3.272524e-01,6.727476e-01,-2.466620e-06,-9.035217e-06,-1.185905e-09,-7.699466e-11,-3.778909e-11,-2.755831e-09,-1.161813e-05,-4.229049e-08,-6.068957e-09,-3.655133e-10,-1.750913e-10,-1.174211e-08,0.000000e+00,0.000000e+00,0.000000e+00,-4.299549e-06,-7.019453e-06,0.000000e+00,1.978160e-11,3.044422e-07,7.877947e-08,1.212465e-03,4.685554e-03,3.044422e-07,1.978161e-11,1.658214e-05,7.644400e-11,7.644407e-11,1.176513e-06,6.408145e-05,7.877947e-08,4.290902e-06,5.118960e-12,6.603965e-02,1.978112e-11,3.044422e-07,7.644464e-11,3.044422e-07,1.658214e-05,1.176513e-06,2.552094e-01,2.954158e-10,3.044467e-06,1.978154e-10,7.878064e-07,5.118814e-11,3.044467e-06,7.878064e-07,1.212483e-02,4.290966e-05,1.658239e-04,1.978146e-10,6.604064e-01,7.644494e-10
-18.00,-5.50,-8.753232e-05,-2.327638e-05,1.408504e+00,8.165673e-01,5.919368e-01,3.700846e-01,6.299154e-01,-6.132848e-06,-2.309170e-05,-3.305432e-09,-7.403926e-11,-4.397166e-11,-6.323101e-09,-2.872920e-05,-7.787766e-08,-1.245909e-08,-3.390738e-10,-1.933645e-10,-2.664807e-08,0.000000e+00,0.000000e+00,0.000000e+00,-1.184676e-05,-1.760455e-05,0.000000e+00,5.897229e-12,1.171096e-07,2.402138e-08,4.770567e-04,2.325762e-03,1.171096e-07,5.897886e-12,1.534145e-05,2.874896e-11,2.874874e-11,5.709366e-07,7.479318e-05,2.402137e-08,3.146817e-06,1.210126e-12,6.249478e-02,5.897202e-12,1.171098e-07,2.874926e-11,1.171096e-07,1.534145e-05,5.709368e-07,3.046767e-01,1.401568e-10,1.171114e-06,5.897142e-11,2.402173e-07,1.209679e-11,1.171114e-06,2.402173e-07,4.770638e-03,3.146864e-05,1.534168e-04,5.897306e-11,6.249571e-01,2.874910e-10
-18.00,-5.00,-1.753089e-04,-4.948213e-05,1.848837e+00,1.094378e+00,7.544585e-01,4.756433e-01,5.243567e-01,-1.152730e-05,-4.688875e-05,-7.950327e-09,-6.160097e-11,-5.661713e-11,-9.724559e-09,-5.798620e-05,-2.006452e-07,-2.219592e-08,-2.804223e-10,-2.435552e-10,-4.145447e-08,0.000000e+00,0.000000e+00,0.000000e+00,-2.498317e-05,-3.364089e-05,0.000000e+00,1.516471e-12,5.152666e-08,6.384107e-09,2.169982e-04,1.751418e-03,5.152666e-08,1.516574e-12,1.239590e-05,1.223547e-11,1.223626e-11,4.158777e-07,1.000490e-04,6.384107e-09,1.535841e-06,1.881654e-13,5.220384e-02,1.516149e-12,5.152686e-08,1.223544e-11,5.152664e-08,1.239591e-05,4.158781e-07,4.213436e-01,9.875169e-11,5.152741e-07,1.516073e-11,6.384202e-08,1.878767e-12,5.152743e-07,6.384201e-08,2.170014e-03,1.535864e-05,1.239610e-04,1.515990e-11,5.220462e-01,1.223552e-10
-18.00,-4.50,-2.713522e-04,-8.260216e-05,2.335987e+00,1.313868e+00,1.022119e+00,6.572212e-01,3.427788e-01,-1.616750e-05,-7.426300e-05,-1.519964e-08,-4.054321e-11,-7.843592e-11,-8.685951e-09,-9.000852e-05,-3.940953e-07,-2.655412e-08,-2.014576e-10,-3.423499e-10,-3.780037e-08,0.000000e+00,0.000000e+00,0.000000e+00,-4.110845e-05,-4.932172e-05,0.000000e+00,3.061554e-13,2.406392e-08,1.324127e-09,1.041539e-04,1.892852e-03,2.406393e-08,3.063884e-13,7.893505e-06,5.559899e-12,5.560257e-12,4.373278e-07,1.434539e-04,1.324127e-09,4.343432e-07,1.715368e-14,3.416484e-02,3.062488e-13,2.406411e-08,5.560119e-12,2.406390e-08,7.893518e-06,4.373290e-07,6.208987e-01,1.010424e-10,2.406426e-07,3.059894e-12,1.324147e-08,1.686118e-13,2.406428e-07,1.324146e-08,1.041554e-03,4.343496e-06,7.893635e-05,3.060599e-12,3.416535e-01,5.559944e-11
