LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-9.00,-9.00,4.761853e-03,2.992114e-03,1.256230e-01,6.302387e-02,6.259917e-02,8.711250e-01,1.288750e-01,1.450815e-04,1.433541e-03,4.905721e-06,1.576013e-07,1.141691e-06,7.494991e-07,1.520111e-03,3.398996e-08,5.040239e-05,1.419298e-06,9.593610e-06,7.429075e-06,0.000000e+00,0.000000e+00,0.000000e+00,3.155594e-04,1.271727e-03,0.000000e+00,3.344207e-08,6.795517e-05,1.020414e-06,2.073508e-03,1.380866e-01,6.795517e-05,3.344197e-08,3.385431e-04,2.227082e-06,2.227098e-06,4.525517e-03,2.254548e-02,1.020411e-06,5.083563e-06,5.021789e-10,1.032992e-02,3.344198e-08,6.795467e-05,2.227098e-06,6.795517e-05,3.385432e-04,4.525517e-03,6.879274e-01,1.483150e-04,6.795619e-04,3.344256e-07,1.020428e-05,5.021867e-09,6.795618e-04,1.020429e-05,2.073539e-02,5.083636e-05,3.385483e-03,3.344254e-07,1.033008e-01,2.227131e-05
-8.50,-9.00,1.491267e-02,8.483699e-03,2.849587e-01,1.430461e-01,1.419126e-01,8.711503e-01,1.288497e-01,4.613874e-04,4.488764e-03,1.535826e-05,4.085282e-07,2.959662e-06,2.376134e-06,4.760495e-03,1.069105e-07,1.585063e-04,3.674860e-06,2.484517e-05,2.326183e-05,0.000000e+00,0.000000e+00,0.000000e+00,9.914050e-04,3.979117e-03,0.000000e+00,2.738105e-08,5.570610e-05,8.362830e-07,1.701398e-03,1.133323e-01,5.570608e-05,2.738079e-08,3.507388e-04,1.823852e-06,1.823894e-06,3.710655e-03,2.336308e-02,8.362748e-07,5.265474e-06,4.110557e-10,1.071236e-02,2.738081e-08,5.570479e-05,1.823894e-06,5.570609e-05,3.507398e-04,3.710655e-03,7.135616e-01,1.214919e-04,5.570692e-04,2.738144e-07,8.362932e-06,4.110624e-09,5.570692e-04,8.362958e-06,1.701423e-02,5.265544e-05,3.507451e-03,2.738139e-07,1.071257e-01,1.823921e-05
-8.00,-9.00,4.641913e-02,2.173813e-02,5.501896e-01,2.767005e-01,2.734891e-01,8.712285e-01,1.287715e-01,1.469438e-03,1.394208e-02,4.766609e-05,8.219859e-07,5.961384e-06,7.522536e-06,1.484559e-02,3.358569e-07,4.969379e-04,7.394387e-06,5.002623e-05,7.238793e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.107038e-03,1.236593e-02,0.000000e+00,1.737585e-08,3.548537e-05,5.323207e-07,1.087117e-03,7.246807e-02,3.548532e-05,1.737533e-08,3.701846e-04,1.158218e-06,1.158302e-06,2.365484e-03,2.467630e-02,5.323044e-07,5.553410e-06,2.606598e-10,1.134060e-02,1.737538e-08,3.548272e-05,1.158303e-06,3.548536e-05,3.701904e-04,2.365483e-03,7.559558e-01,7.721345e-05,3.548588e-04,1.737608e-07,5.323242e-06,2.606650e-09,3.548588e-04,5.323293e-06,1.087133e-02,5.553469e-05,3.701962e-03,1.737597e-07,1.134103e-01,1.158320e-05
-7.50,-9.00,1.436357e-01,5.341864e-02,8.087686e-01,4.090337e-01,3.997349e-01,8.714672e-01,1.285328e-01,4.645458e-03,4.305318e-02,1.467529e-04,1.207048e-06,8.782459e-06,2.358452e-05,4.602532e-02,1.048312e-06,1.544027e-03,1.086168e-05,7.363854e-05,2.233779e-04,0.000000e+00,0.000000e+00,0.000000e+00,9.699818e-03,3.817862e-02,0.000000e+00,8.002274e-09,1.653835e-05,2.475063e-07,5.115196e-04,3.417820e-02,1.653827e-05,8.001522e-09,3.852704e-04,5.345872e-07,5.347109e-07,1.105046e-03,2.574018e-02,2.474823e-07,5.766775e-06,1.197526e-10,1.191522e-02,8.001584e-09,1.653440e-05,5.347127e-07,1.653831e-05,3.852964e-04,1.105043e-03,7.960316e-01,3.572808e-05,1.653855e-04,8.002362e-08,2.475035e-06,1.197564e-09,1.653856e-04,2.475109e-06,5.115266e-03,5.766795e-05,3.853029e-03,8.002204e-08,1.191656e-01,5.347202e-06
-7.00,-9.00,4.380773e-01,1.397313e-01,9.855560e-01,5.063165e-01,4.792396e-01,8.721706e-01,1.278294e-01,1.433098e-02,1.311689e-01,4.426710e-04,1.409394e-06,1.035886e-05,7.168761e-05,1.405781e-01,3.211090e-06,4.671112e-03,1.269571e-05,8.661202e-05,6.737849e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.006475e-02,1.159610e-01,0.000000e+00,2.880940e-09,6.176583e-06,9.175061e-08,1.967014e-04,1.323913e-02,6.176425e-06,2.880089e-09,3.825445e-04,1.937980e-07,1.939420e-07,4.157378e-04,2.573750e-02,9.172284e-08,5.685769e-06,4.278787e-11,1.218088e-02,2.880138e-09,6.171754e-06,1.939444e-07,6.176449e-06,3.826328e-04,4.157291e-04,8.191755e-01,1.305447e-05,6.176542e-05,2.880944e-08,9.174460e-07,4.279079e-10,6.176573e-05,9.175301e-07,1.967026e-03,5.685668e-05,3.826405e-03,2.880770e-08,1.218518e-01,1.939465e-06
-6.50,-9.00,1.269752e+00,3.814115e-01,1.155845e+00,6.149969e-01,5.408482e-01,8.739982e-01,1.260018e-01,4.168374e-02,3.801097e-01,1.244149e-03,1.465099e-06,1.109981e-05,2.005469e-04,4.081989e-01,9.309309e-06,1.305135e-02,1.324859e-05,9.187705e-05,1.885574e-03,0.000000e+00,0.000000e+00,0.000000e+00,9.072422e-02,3.325264e-01,0.000000e+00,8.806920e-10,2.101782e-06,3.050980e-08,7.280507e-05,5.007155e-03,2.101433e-06,8.798828e-10,3.506989e-04,6.051755e-08,6.066657e-08,1.446614e-04,2.408707e-02,3.048142e-08,5.098581e-06,1.277702e-11,1.215476e-02,8.798671e-10,2.096010e-06,6.067013e-08,2.101421e-06,3.509216e-04,1.446335e-04,8.316676e-01,4.177059e-06,2.101460e-05,8.806582e-09,3.050300e-07,1.277937e-10,2.101536e-05,3.051101e-07,7.280133e-04,5.098157e-05,3.509323e-03,8.805069e-09,1.216702e-01,6.066904e-07
-6.00,-9.00,3.267911e+00,9.819463e-01,1.426867e+00,7.971064e-01,6.297607e-01,8.773316e-01,1.226684e-01,1.071656e-01,9.787211e-01,2.941214e-03,1.430413e-06,1.178302e-05,4.624054e-04,1.054640e+00,2.386657e-05,3.013864e-02,1.314186e-05,9.395067e-05,4.393719e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.572816e-01,8.320221e-01,0.000000e+00,2.281744e-10,7.163689e-07,9.705588e-09,3.053018e-05,2.211115e-03,7.155611e-07,2.275440e-10,2.782437e-04,1.667486e-08,1.682481e-08,5.243297e-05,2.014671e-02,9.678850e-09,3.779212e-06,3.086854e-12,1.192444e-02,2.273916e-10,7.082658e-07,1.683101e-08,7.157126e-07,2.784911e-04,5.234593e-05,8.423493e-01,1.236362e-06,7.157421e-06,2.281183e-09,9.699523e-08,3.088487e-11,7.156742e-06,9.705828e-08,3.051822e-04,3.778146e-05,2.785093e-03,2.280336e-09,1.195257e-01,1.682650e-07
-5.50,-9.00,7.134127e+00,2.231026e+00,1.801888e+00,1.034677e+00,7.672109e-01,8.795062e-01,1.204938e-01,2.334949e-01,2.138457e+00,5.299378e-03,1.332632e-06,1.337844e-05,7.759471e-04,2.319386e+00,5.164786e-05,5.088019e-02,1.298538e-05,9.471946e-05,7.616774e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.637754e-01,1.714267e+00,0.000000e+00,5.035033e-11,2.738740e-07,3.061286e-09,1.703095e-05,1.311747e-03,2.721484e-07,4.996285e-11,1.872663e-04,4.282753e-09,4.456087e-09,2.263750e-05,1.480642e-02,3.037323e-09,2.089100e-06,5.650767e-13,1.179793e-02,4.966397e-11,2.589346e-07,4.468040e-09,2.736624e-07,1.863517e-04,2.238278e-05,8.511509e-01,3.794356e-07,2.736790e-06,5.027935e-10,3.056648e-08,5.658993e-12,2.723179e-06,3.060679e-08,1.700303e-04,2.087342e-05,1.863859e-03,5.027941e-10,1.184335e-01,4.457545e-08
-5.00,-9.00,1.353349e+01,4.456175e+00,2.197720e+00,1.243207e+00,9.545129e-01,8.753968e-01,1.246032e-01,4.481443e-01,4.054536e+00,7.516816e-03,1.185843e-06,1.705177e-05,9.469725e-04,4.437931e+00,9.693459e-05,6.301180e-02,1.345024e-05,9.442226e-05,1.001518e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.489398e+00,3.021765e+00,0.000000e+00,1.124552e-11,1.401638e-07,1.001305e-09,1.342856e-05,1.010691e-03,1.368617e-07,1.102927e-11,1.289125e-04,1.245078e-09,1.503260e-09,1.272721e-05,1.031870e-02,9.798146e-10,8.994671e-07,8.374132e-14,1.227202e-02,1.070453e-11,1.094872e-07,1.526027e-09,1.425197e-07,1.238931e-04,1.209951e-05,8.515028e-01,1.493068e-07,1.424749e-06,1.117330e-10,9.978840e-09,8.401619e-13,1.371407e-06,1.000455e-08,1.337248e-04,8.975583e-06,1.239560e-03,1.122472e-10,1.232181e-01,1.505113e-08
-4.50,-9.00,2.155441e+01,7.339110e+00,2.562698e+00,1.395938e+00,1.166760e+00,8.656168e-01,1.343832e-01,7.595964e-01,6.415047e+00,9.183651e-03,1.014961e-06,2.249638e-05,9.544674e-04,7.108285e+00,1.532694e-04,6.498479e-02,1.450945e-05,9.339000e-05,1.127357e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.621489e+00,4.563316e+00,0.000000e+00,3.238492e-12,1.048783e-07,3.708947e-10,1.326536e-05,8.873208e-04,9.956643e-08,3.096480e-12,1.110010e-04,4.600975e-10,8.526925e-10,8.854426e-06,7.303919e-03,3.511345e-10,3.702372e-07,1.228560e-14,1.328444e-02,2.868780e-12,5.181101e-08,8.897838e-10,1.115506e-07,9.952859e-05,7.703817e-06,8.439000e-01,7.735842e-08,1.114016e-06,3.176958e-11,3.682392e-09,1.239310e-13,9.998855e-07,3.703840e-09,1.317288e-04,3.687294e-06,9.962891e-04,3.239111e-11,1.332493e-01,8.553896e-09
