LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-18.00,-9.00,-8.307480e-08,1.008878e-07,2.318590e-02,1.150072e-02,1.168517e-02,9.985952e-01,1.404773e-03,-4.687979e-09,-3.657839e-14,-1.462329e-09,-3.986449e-11,-4.361145e-10,-4.840526e-11,9.310426e-08,7.765252e-12,5.234215e-09,5.864092e-12,4.160422e-09,2.615877e-11,0.000000e+00,0.000000e+00,0.000000e+00,-3.088937e-08,-1.480494e-07,0.000000e+00,4.974746e-10,8.163744e-06,1.148579e-09,1.884863e-05,1.339703e-01,8.163744e-06,4.974748e-10,3.075282e-05,3.535893e-06,3.535893e-06,5.802539e-02,2.185816e-01,1.148580e-09,4.326696e-09,7.090166e-14,7.100276e-05,4.974746e-10,8.163744e-06,3.535893e-06,8.163744e-06,3.075282e-05,5.802539e-02,5.046659e-01,2.513204e-02,8.163866e-05,4.974815e-09,1.148596e-08,7.004837e-13,8.163866e-05,1.148596e-08,1.884891e-04,4.326760e-08,3.075328e-04,4.974815e-09,7.100382e-04,3.535946e-05
-18.00,-8.50,-4.428908e-08,-3.417028e-08,6.985007e-02,3.463592e-02,3.521415e-02,9.985953e-01,1.404673e-03,-1.263154e-08,-1.011765e-13,-4.235481e-09,-4.651592e-11,-1.148838e-09,-4.378057e-11,-2.505422e-08,3.378269e-12,-1.180141e-08,-3.479740e-12,-2.503092e-09,-2.736255e-11,0.000000e+00,0.000000e+00,0.000000e+00,-1.831033e-08,3.151368e-08,0.000000e+00,4.737602e-10,7.777434e-06,1.094151e-09,1.796202e-05,1.276777e-01,7.777434e-06,4.737598e-10,3.129567e-05,3.367576e-06,3.367576e-06,5.528357e-02,2.224559e-01,1.094150e-09,4.402757e-09,6.702766e-14,7.227751e-05,4.737604e-10,7.777434e-06,3.367576e-06,7.777434e-06,3.129567e-05,5.528357e-02,5.137631e-01,2.393741e-02,7.777550e-05,4.737665e-09,1.094166e-08,6.671003e-13,7.777550e-05,1.094166e-08,1.796229e-04,4.402822e-08,3.129614e-04,4.737664e-09,7.227859e-04,3.367626e-05
-18.00,-8.00,-2.227975e-07,-1.823253e-07,1.922972e-01,9.525525e-02,9.704194e-02,9.985956e-01,1.404356e-03,-4.138637e-08,-3.030852e-13,-1.288793e-08,-4.183951e-11,-3.071662e-09,-7.417118e-11,-1.174485e-08,-8.034384e-13,-3.404605e-08,-8.044754e-12,-5.707235e-09,-2.764256e-11,0.000000e+00,0.000000e+00,0.000000e+00,-8.319575e-08,-3.060486e-08,0.000000e+00,4.116290e-10,6.765316e-06,9.515474e-10,1.563916e-05,1.111914e-01,6.765316e-06,4.116285e-10,3.271155e-05,2.926595e-06,2.926595e-06,4.810009e-02,2.325729e-01,9.515479e-10,4.600906e-09,5.828748e-14,7.561824e-05,4.116286e-10,6.765316e-06,2.926595e-06,6.765316e-06,3.271156e-05,4.810009e-02,5.376311e-01,2.080753e-02,6.765416e-05,4.116342e-09,9.515612e-09,5.798920e-13,6.765416e-05,9.515613e-09,1.563939e-04,4.600975e-08,3.271204e-04,4.116342e-09,7.561936e-04,2.926639e-05
-18.00,-7.50,-4.787051e-07,-3.977175e-07,4.320529e-01,2.133320e-01,2.187210e-01,9.985966e-01,1.403355e-03,-9.401572e-08,-9.489195e-13,-4.066872e-08,-3.781631e-11,-6.738407e-09,-5.191223e-11,-1.498825e-07,-1.397923e-12,-7.480672e-08,-1.626779e-11,-1.161101e-08,-8.055102e-11,0.000000e+00,0.000000e+00,0.000000e+00,-6.617158e-08,-3.462151e-08,0.000000e+00,2.906525e-10,4.794548e-06,6.738759e-10,1.111616e-05,7.909019e-02,4.794548e-06,2.906522e-10,3.542363e-05,2.067953e-06,2.067953e-06,3.411267e-02,2.520352e-01,6.738779e-10,4.978807e-09,4.140214e-14,8.212966e-05,2.906524e-10,4.794548e-06,2.067953e-06,4.794548e-06,3.542363e-05,3.411267e-02,5.843432e-01,1.471325e-02,4.794620e-05,2.906560e-09,6.738856e-09,4.088395e-13,4.794620e-05,6.738857e-09,1.111632e-04,4.978879e-08,3.542416e-04,2.906560e-09,8.213089e-04,2.067984e-05
-18.00,-7.00,-7.994204e-07,-5.098098e-07,7.180489e-01,3.510189e-01,3.670300e-01,9.985998e-01,1.400199e-03,-1.310518e-07,-3.253226e-12,-1.279740e-07,-3.969608e-11,-1.101098e-08,-1.849916e-10,-2.375984e-07,1.438813e-11,-9.448443e-08,-1.749046e-11,-1.255946e-08,-1.054069e-10,0.000000e+00,0.000000e+00,0.000000e+00,-1.608905e-07,-2.351429e-08,0.000000e+00,1.498186e-10,2.499966e-06,3.505798e-10,5.850017e-06,4.171618e-02,2.499966e-06,1.498187e-10,3.835078e-05,1.068344e-06,1.068344e-06,1.782713e-02,2.734775e-01,3.505809e-10,5.378076e-09,2.190073e-14,8.974231e-05,1.498185e-10,2.499966e-06,1.068344e-06,2.499966e-06,3.835079e-05,1.782713e-02,6.399480e-01,7.618306e-03,2.500003e-05,1.498202e-09,3.505850e-09,2.111966e-13,2.500003e-05,3.505852e-09,5.850104e-05,5.378156e-08,3.835136e-04,1.498202e-09,8.974369e-04,1.068360e-05
-18.00,-6.50,-1.626349e-06,-6.502141e-07,9.311603e-01,4.417473e-01,4.894131e-01,9.986097e-01,1.390312e-03,-3.135544e-07,-1.049833e-11,-3.942687e-07,-6.963081e-11,-1.381223e-08,-6.262006e-10,-2.742048e-07,4.344023e-12,-3.988823e-08,-1.696692e-11,-1.233402e-08,-1.445620e-10,0.000000e+00,0.000000e+00,0.000000e+00,-3.386386e-07,-2.387849e-07,0.000000e+00,5.791070e-11,1.001275e-06,1.394195e-10,2.410586e-06,1.731221e-02,1.001275e-06,5.791043e-11,3.938177e-05,4.158953e-07,4.158953e-07,7.190897e-03,2.828299e-01,1.394200e-10,5.483595e-09,8.492506e-15,9.481228e-05,5.791074e-11,1.001275e-06,4.158953e-07,1.001275e-06,3.938179e-05,7.190898e-03,6.809177e-01,2.986853e-03,1.001290e-05,5.791099e-10,1.394217e-09,8.227222e-14,1.001290e-05,1.394216e-09,2.410622e-05,5.483681e-08,3.938238e-04,5.791104e-10,9.481379e-04,4.159015e-06
-18.00,-6.00,-4.721000e-06,-1.868068e-06,1.105428e+00,4.834522e-01,6.219757e-01,9.986401e-01,1.359947e-03,-4.810792e-07,-2.952941e-11,-1.149150e-06,-8.647846e-11,-1.505082e-08,-1.519462e-09,-1.392490e-06,-1.293869e-11,-1.961251e-07,-2.036931e-11,-1.543457e-08,-4.974034e-10,0.000000e+00,0.000000e+00,0.000000e+00,-7.232428e-07,-7.462612e-07,0.000000e+00,1.837538e-11,3.527501e-07,4.804363e-11,9.223482e-07,6.772195e-03,3.527502e-07,1.837447e-11,3.713255e-05,1.349086e-07,1.349086e-07,2.590011e-03,2.726406e-01,4.804523e-11,5.057316e-09,3.205648e-15,9.709176e-05,1.837571e-11,3.527500e-07,1.349085e-07,3.527501e-07,3.713262e-05,2.590013e-03,7.128826e-01,9.905449e-04,3.527554e-06,1.837444e-10,4.804405e-10,2.547195e-14,3.527555e-06,4.804456e-10,9.223624e-06,5.057399e-08,3.713317e-04,1.837435e-10,9.709358e-04,1.349106e-06
-18.00,-5.50,-1.329423e-05,-4.865439e-06,1.370937e+00,5.040673e-01,8.668699e-01,9.987279e-01,1.272118e-03,-1.568371e-06,-8.749995e-11,-2.913875e-06,-7.220431e-11,-1.545814e-08,-3.619951e-09,-4.301411e-06,-4.755266e-11,-2.096354e-07,-1.428257e-11,-1.169841e-08,-1.253712e-09,0.000000e+00,0.000000e+00,0.000000e+00,-2.200729e-06,-2.067959e-06,0.000000e+00,4.798051e-12,1.210263e-07,1.541760e-11,3.889833e-07,3.053535e-03,1.210265e-07,4.797423e-12,3.002728e-05,3.765550e-08,3.765549e-08,9.500587e-04,2.357174e-01,1.542069e-11,3.825107e-09,1.644159e-15,9.650875e-05,4.797357e-12,1.210258e-07,3.765547e-08,1.210262e-07,3.002746e-05,9.500644e-04,7.576037e-01,2.955976e-04,1.210281e-06,4.796988e-11,1.541759e-10,6.341124e-15,1.210282e-06,1.541803e-10,3.889901e-06,3.825182e-08,3.002791e-04,4.796962e-11,9.651129e-04,3.765604e-07
-18.00,-5.00,-3.350423e-05,-1.286772e-05,1.807433e+00,5.193273e-01,1.288106e+00,9.989434e-01,1.056555e-03,-5.471780e-06,-2.240333e-10,-5.662274e-06,-5.433959e-11,-1.570562e-08,-5.722524e-09,-1.213751e-05,-4.885162e-12,1.035060e-06,-1.948538e-12,-1.546440e-09,-2.455429e-09,0.000000e+00,0.000000e+00,0.000000e+00,-4.972087e-06,-6.269924e-06,0.000000e+00,9.433957e-13,4.177201e-08,4.419118e-12,1.956773e-07,1.849928e-03,4.177236e-08,9.441377e-13,1.853509e-05,8.917242e-09,8.917219e-09,3.949057e-04,1.752337e-01,4.420911e-12,1.960562e-09,1.502080e-15,8.682560e-05,9.461916e-13,4.177135e-08,8.917193e-09,4.177195e-08,1.853541e-05,3.949156e-04,8.208614e-01,8.430328e-05,4.177265e-07,9.433077e-12,4.418686e-11,1.647421e-15,4.177294e-07,4.418613e-11,1.956831e-06,1.960621e-08,1.853569e-04,9.433264e-12,8.682969e-04,8.917335e-08
-18.00,-4.50,-6.664125e-05,-2.884736e-05,2.313016e+00,5.301774e-01,1.782839e+00,9.993113e-01,6.886950e-04,-1.423309e-05,-4.546963e-10,-8.058638e-06,-3.381539e-11,-1.559544e-08,-5.370288e-09,-2.834141e-05,1.667301e-10,6.031689e-06,1.528701e-11,7.604952e-09,-3.527357e-09,0.000000e+00,0.000000e+00,0.000000e+00,-7.796887e-06,-1.422572e-05,0.000000e+00,1.359942e-13,1.415313e-08,9.762667e-13,1.017882e-07,1.476981e-03,1.415379e-08,1.363687e-13,8.390110e-06,1.967972e-09,1.967950e-09,2.053591e-04,1.217473e-01,9.781561e-13,5.782292e-10,1.095678e-15,6.033953e-05,1.364757e-13,1.415284e-08,1.967919e-09,1.415330e-08,8.390507e-06,2.053734e-04,8.755704e-01,2.855522e-05,1.415367e-07,1.356874e-12,9.755676e-12,1.261479e-15,1.415395e-07,9.756344e-12,1.017963e-06,5.782650e-09,8.390625e-05,1.356436e-12,6.034622e-04,1.967964e-08
