LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-18.00,-9.00,2.400848e-06,1.614421e-06,2.628232e-02,1.319051e-02,1.309181e-02,8.278333e-01,1.721667e-01,-1.529752e-08,-7.973830e-08,-2.517002e-10,-1.977799e-11,-1.110338e-10,-1.216418e-10,2.076384e-06,5.952994e-11,3.693921e-08,6.357579e-10,3.067033e-09,5.497733e-09,0.000000e+00,0.000000e+00,0.000000e+00,3.633695e-07,1.043576e-08,0.000000e+00,5.307224e-08,7.886673e-05,1.675024e-06,2.489129e-03,1.171980e-01,7.886673e-05,5.307224e-08,4.469768e-04,2.498850e-06,2.498850e-06,3.713356e-03,2.104543e-02,1.675024e-06,9.493190e-06,1.127195e-09,1.410713e-02,5.307224e-08,7.886674e-05,2.498850e-06,7.886673e-05,4.469768e-04,3.713356e-03,6.642193e-01,1.176557e-04,7.886791e-04,5.307304e-07,1.675049e-05,1.127211e-08,7.886791e-04,1.675049e-05,2.489167e-02,9.493331e-05,4.469834e-03,5.307304e-07,1.410734e-01,2.498888e-05
-18.00,-8.50,-1.956102e-06,-1.054388e-06,7.857153e-02,3.944001e-02,3.913152e-02,8.278428e-01,1.721572e-01,-1.288581e-08,-1.365801e-07,-1.049496e-10,-2.066436e-11,-6.269031e-11,-8.228581e-11,-1.057493e-06,-2.018978e-11,-3.268135e-08,-6.323927e-10,-3.044969e-09,-6.567904e-09,0.000000e+00,0.000000e+00,0.000000e+00,-6.497720e-07,-5.615360e-08,0.000000e+00,5.022808e-08,7.466610e-05,1.585699e-06,2.357207e-03,1.109942e-01,7.466610e-05,5.022808e-08,4.511426e-04,2.365099e-06,2.365099e-06,3.515816e-03,2.124303e-02,1.585699e-06,9.581007e-06,1.066722e-09,1.424256e-02,5.022808e-08,7.466610e-05,2.365099e-06,7.466610e-05,4.511426e-04,3.515816e-03,6.706419e-01,1.113658e-04,7.466721e-04,5.022883e-07,1.585723e-05,1.066738e-08,7.466721e-04,1.585723e-05,2.357242e-02,9.581150e-05,4.511493e-03,5.022883e-07,1.424277e-01,2.365134e-05
-18.00,-8.00,1.110371e-06,1.640189e-06,2.129791e-01,1.069658e-01,1.060133e-01,8.278733e-01,1.721267e-01,-3.210679e-08,-3.208169e-07,-1.017681e-09,-3.713629e-11,-2.552900e-10,-2.206738e-10,1.100905e-06,3.192430e-11,2.738020e-08,6.747607e-10,3.248213e-09,4.940007e-09,0.000000e+00,0.000000e+00,0.000000e+00,-2.628729e-07,5.905178e-07,0.000000e+00,4.293027e-08,6.388765e-05,1.356499e-06,2.018705e-03,9.507586e-02,6.388765e-05,4.293027e-08,4.617287e-04,2.021907e-06,2.021906e-06,3.008946e-03,2.174625e-02,1.356499e-06,9.803687e-06,9.115202e-10,1.458958e-02,4.293027e-08,6.388765e-05,2.021906e-06,6.388765e-05,4.617287e-04,3.008946e-03,6.871321e-01,9.522665e-05,6.388861e-04,4.293091e-07,1.356519e-05,9.115336e-09,6.388861e-04,1.356519e-05,2.018735e-02,9.803834e-05,4.617356e-03,4.293091e-07,1.458980e-01,2.021937e-05
-18.00,-7.50,-1.627068e-06,-4.593803e-07,4.641402e-01,2.335032e-01,2.306370e-01,8.279694e-01,1.720306e-01,-1.867700e-08,-2.630705e-07,-8.757312e-10,-3.989286e-11,-1.218309e-10,-2.662579e-10,-6.409243e-07,-8.124912e-12,-1.444030e-08,-1.748305e-10,-8.436811e-10,-3.251740e-09,0.000000e+00,0.000000e+00,0.000000e+00,-2.682969e-07,-4.160765e-07,0.000000e+00,2.938146e-08,4.387619e-05,9.309625e-07,1.390233e-03,6.552159e-02,4.387619e-05,2.938146e-08,4.806833e-04,1.384746e-06,1.384746e-06,2.067881e-03,2.265457e-02,9.309625e-07,1.019911e-05,6.234162e-10,1.523063e-02,2.938146e-08,4.387619e-05,1.384746e-06,4.387619e-05,4.806833e-04,2.067881e-03,7.178182e-01,6.526297e-05,4.387684e-04,2.938190e-07,9.309763e-06,6.234253e-09,4.387684e-04,9.309763e-06,1.390254e-02,1.019926e-04,4.806904e-03,2.938190e-07,1.523085e-01,1.384767e-05
-18.00,-7.00,-3.349991e-06,-1.484185e-06,7.460716e-01,3.772822e-01,3.687894e-01,8.282728e-01,1.717272e-01,-6.320600e-08,-5.200695e-07,-1.742987e-09,-2.050020e-11,-1.011605e-10,-4.346391e-10,-1.450472e-06,-2.965929e-11,-3.807606e-08,-2.830805e-10,-1.369500e-09,-7.326382e-09,0.000000e+00,0.000000e+00,0.000000e+00,-2.151622e-07,-1.051697e-06,0.000000e+00,1.460751e-08,2.205201e-05,4.668812e-07,7.048206e-04,3.329051e-02,2.205201e-05,1.460751e-08,4.978910e-04,6.899506e-07,6.899506e-07,1.041574e-03,2.351669e-02,4.668812e-07,1.054126e-05,3.092677e-10,1.591346e-02,1.460751e-08,2.205202e-05,6.899506e-07,2.205201e-05,4.978910e-04,1.041574e-03,7.516340e-01,3.258816e-05,2.205234e-04,1.460772e-07,4.668882e-06,3.092722e-09,2.205234e-04,4.668882e-06,7.048311e-03,1.054141e-04,4.978984e-03,1.460772e-07,1.591369e-01,6.899609e-06
-18.00,-6.50,-6.414552e-06,-2.015297e-06,9.499282e-01,4.874199e-01,4.625083e-01,8.292248e-01,1.707752e-01,-2.106402e-07,-1.757080e-06,-5.792134e-09,-3.262100e-11,-3.609822e-10,-1.437414e-09,-2.316040e-06,-4.896858e-11,-7.110730e-08,-3.029074e-10,-1.468514e-09,-1.420012e-08,0.000000e+00,0.000000e+00,0.000000e+00,-3.506119e-07,-1.685429e-06,0.000000e+00,5.499726e-09,8.586137e-06,1.805432e-07,2.818629e-04,1.340462e-02,8.586137e-06,5.499726e-09,4.956643e-04,2.615518e-07,2.615518e-07,4.083330e-04,2.357243e-02,1.805432e-07,1.042248e-05,1.156465e-10,1.627151e-02,5.499726e-09,8.586139e-06,2.615518e-07,8.586137e-06,4.956643e-04,4.083330e-04,7.738280e-01,1.243868e-05,8.586265e-05,5.499808e-08,1.805459e-06,1.156481e-09,8.586265e-05,1.805459e-06,2.818671e-03,1.042263e-04,4.956717e-03,5.499808e-08,1.627175e-01,2.615557e-06
-18.00,-6.00,-1.794306e-05,-5.584016e-06,1.125477e+00,5.969727e-01,5.285043e-01,8.321657e-01,1.678343e-01,-6.198648e-07,-5.038443e-06,-1.634358e-08,-3.530362e-11,-1.604788e-10,-4.142610e-09,-6.089907e-06,-1.159061e-10,-1.850664e-07,-2.822718e-10,-1.390238e-09,-3.777564e-08,0.000000e+00,0.000000e+00,0.000000e+00,-1.325061e-06,-4.624471e-06,0.000000e+00,1.708778e-09,2.946186e-06,6.064193e-08,1.045557e-04,5.079661e-03,2.946186e-06,1.708778e-09,4.566681e-04,8.301810e-08,8.301810e-08,1.431355e-04,2.218645e-02,6.064193e-08,9.399688e-06,3.517637e-11,1.620645e-02,1.708778e-09,2.946186e-06,8.301810e-08,2.946186e-06,4.566680e-04,1.431355e-04,7.873634e-01,4.033295e-06,2.946230e-05,1.708803e-08,6.064283e-07,3.517690e-10,2.946230e-05,6.064283e-07,1.045572e-03,9.399828e-05,4.566748e-03,1.708803e-08,1.620670e-01,8.301934e-07
-18.00,-5.50,-4.437961e-05,-1.321285e-05,1.397331e+00,7.748279e-01,6.225028e-01,8.408198e-01,1.591802e-01,-1.582928e-06,-1.324430e-05,-3.927985e-08,-3.489444e-11,-2.142410e-10,-9.498684e-09,-1.420911e-05,-2.704866e-10,-4.002489e-07,-2.640017e-10,-1.331744e-09,-8.268144e-08,0.000000e+00,0.000000e+00,0.000000e+00,-4.086486e-06,-1.072296e-05,0.000000e+00,4.344009e-10,9.724482e-07,1.876493e-08,4.200711e-05,2.176920e-03,9.724482e-07,4.344009e-10,3.590005e-04,2.251181e-08,2.251180e-08,5.039484e-05,1.860436e-02,1.876493e-08,6.927484e-06,8.387175e-12,1.550784e-02,4.344010e-10,9.724488e-07,2.251180e-08,9.724482e-07,3.590005e-04,5.039484e-05,8.036578e-01,1.166621e-06,9.724627e-06,4.344073e-09,1.876521e-07,8.387269e-11,9.724627e-06,1.876521e-07,4.200773e-04,6.927587e-05,3.590058e-03,4.344073e-09,1.550807e-01,2.251213e-07
-18.00,-5.00,-9.234570e-05,-2.824515e-05,1.816385e+00,1.014631e+00,8.017534e-01,8.630358e-01,1.369642e-01,-3.190397e-06,-2.743656e-05,-6.803347e-08,-2.892879e-11,-1.526832e-10,-1.510757e-08,-2.998927e-05,-5.692506e-10,-6.794189e-07,-2.566010e-10,-1.292690e-09,-1.448395e-07,0.000000e+00,0.000000e+00,0.000000e+00,-8.552142e-06,-2.226764e-05,0.000000e+00,8.367922e-11,3.227405e-07,5.204448e-09,2.007292e-05,1.244774e-03,3.227406e-07,8.367925e-11,2.163456e-04,5.189150e-09,5.189153e-09,2.001396e-05,1.341614e-02,5.204449e-09,3.488743e-06,1.351545e-12,1.345566e-02,8.367918e-11,3.227405e-07,5.189152e-09,3.227406e-07,2.163455e-04,2.001396e-05,8.344213e-01,3.217923e-07,3.227454e-06,8.368046e-10,5.204526e-08,1.351512e-11,3.227454e-06,5.204526e-08,2.007322e-04,3.488795e-05,2.163487e-03,8.368047e-10,1.345585e-01,5.189230e-08
-18.00,-4.50,-1.524081e-04,-4.932775e-05,2.286614e+00,1.202965e+00,1.083649e+00,9.044953e-01,9.550471e-02,-5.037168e-06,-4.564442e-05,-8.216053e-08,-2.046346e-11,-1.531342e-10,-1.423598e-08,-4.985815e-05,-9.379518e-10,-7.434617e-07,-2.390242e-10,-1.093738e-09,-1.702587e-07,0.000000e+00,0.000000e+00,0.000000e+00,-1.691706e-05,-3.393874e-05,0.000000e+00,1.234908e-11,1.097876e-07,1.171609e-09,1.041604e-05,9.760673e-04,1.097877e-07,1.234912e-11,9.949098e-05,1.157193e-09,1.157188e-09,1.028795e-05,9.323086e-03,1.171610e-09,1.061725e-06,1.323961e-13,9.439141e-03,1.234917e-11,1.097878e-07,1.157188e-09,1.097877e-07,9.949092e-05,1.028796e-05,8.845254e-01,1.084373e-07,1.097893e-06,1.234927e-10,1.171626e-08,1.323979e-12,1.097893e-06,1.171627e-08,1.041619e-04,1.061741e-05,9.949240e-04,1.234926e-10,9.439278e-02,1.157206e-08
