LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-9.00,-9.00,5.420852e-03,3.316059e-03,1.149361e-01,5.769936e-02,5.723674e-02,8.363584e-01,1.636416e-01,1.665582e-04,1.629359e-03,5.209290e-06,1.946357e-07,1.030522e-06,1.051959e-06,1.735489e-03,2.467446e-08,5.372921e-05,1.713445e-06,8.757123e-06,1.047151e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.863146e-04,1.420949e-03,0.000000e+00,4.263706e-08,6.986938e-05,1.394319e-06,2.284872e-03,1.144949e-01,6.986937e-05,4.263695e-08,4.132100e-04,2.136533e-06,2.136544e-06,3.501154e-03,2.070596e-02,1.394315e-06,8.246066e-06,8.508738e-10,1.351281e-02,4.263695e-08,6.986899e-05,2.136544e-06,6.986938e-05,4.132108e-04,3.501154e-03,6.771270e-01,1.070622e-04,6.987042e-04,4.263768e-07,1.394339e-05,8.508867e-09,6.987042e-04,1.394340e-05,2.284906e-02,8.246185e-05,4.132170e-03,4.263766e-07,1.351304e-01,2.136576e-05
-8.50,-9.00,1.694620e-02,9.510925e-03,2.599397e-01,1.305770e-01,1.293627e-01,8.363817e-01,1.636183e-01,5.347128e-04,5.088850e-03,1.626258e-05,5.156359e-07,2.730652e-06,3.367127e-06,5.421453e-03,7.741447e-08,1.685158e-04,4.534031e-06,2.317607e-05,3.269184e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.178081e-03,4.471232e-03,0.000000e+00,3.569200e-08,5.855269e-05,1.168265e-06,1.916537e-03,9.605534e-02,5.855267e-05,3.569171e-08,4.243818e-04,1.788829e-06,1.788860e-06,2.934615e-03,2.126973e-02,1.168255e-06,8.467523e-06,7.121373e-10,1.389068e-02,3.569172e-08,5.855166e-05,1.788860e-06,5.855269e-05,4.243874e-04,2.934615e-03,6.961913e-01,8.965627e-05,5.855356e-04,3.569251e-07,1.168280e-05,7.121489e-09,5.855356e-04,1.168282e-05,1.916566e-02,8.467637e-05,4.243939e-03,3.569246e-07,1.389110e-01,1.788887e-05
-8.00,-9.00,5.252975e-02,2.469297e-02,5.158322e-01,2.596373e-01,2.561949e-01,8.364510e-01,1.635490e-01,1.731477e-03,1.571153e-02,5.017720e-05,1.077445e-06,5.712670e-06,1.085035e-05,1.682354e-02,2.422297e-07,5.263490e-04,9.471048e-06,4.843462e-05,1.012827e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.465499e-03,1.404411e-02,0.000000e+00,2.352781e-08,3.873110e-05,7.723231e-07,1.271384e-03,6.375780e-02,3.873105e-05,2.352721e-08,4.432571e-04,1.179827e-06,1.179891e-06,1.942301e-03,2.222890e-02,7.723028e-07,8.839452e-06,4.691535e-10,1.454958e-02,2.352723e-08,3.872890e-05,1.179893e-06,3.873107e-05,4.432925e-04,1.942300e-03,7.296441e-01,5.916968e-05,3.873165e-04,2.352811e-07,7.723295e-06,4.691630e-09,3.873166e-04,7.723344e-06,1.271403e-02,8.839551e-05,4.432995e-03,2.352802e-07,1.455112e-01,1.179910e-05
-7.50,-9.00,1.618008e-01,6.069022e-02,7.831384e-01,3.965759e-01,3.865626e-01,8.366543e-01,1.633457e-01,5.565725e-03,4.816838e-02,1.534295e-04,1.641845e-06,8.734971e-06,3.465928e-05,5.190350e-02,7.535204e-07,1.630497e-03,1.443731e-05,7.393787e-05,3.114091e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.010624e-02,4.382747e-02,0.000000e+00,1.125464e-08,1.872935e-05,3.727822e-07,6.203575e-04,3.116685e-02,1.872925e-05,1.125372e-08,4.590216e-04,5.653544e-07,5.654536e-07,9.409657e-04,2.306252e-02,3.727513e-07,9.139055e-06,2.239974e-10,1.520067e-02,1.125374e-08,1.872584e-05,5.654555e-07,1.872920e-05,4.591874e-04,9.409636e-04,7.636889e-01,2.840873e-05,1.872948e-04,1.125473e-07,3.727800e-06,2.240048e-09,1.872958e-04,3.727873e-06,6.203660e-03,9.139103e-05,4.591952e-03,1.125459e-07,1.520707e-01,5.654634e-06
-7.00,-9.00,4.923877e-01,1.571881e-01,9.706547e-01,4.999937e-01,4.706610e-01,8.372281e-01,1.627719e-01,1.733692e-02,1.462113e-01,4.614075e-04,1.960725e-06,1.054249e-05,1.069163e-04,1.581478e-01,2.305113e-06,4.932108e-03,1.725870e-05,8.875283e-05,9.412344e-04,0.000000e+00,0.000000e+00,0.000000e+00,3.015974e-02,1.339695e-01,0.000000e+00,4.155602e-09,7.150731e-06,1.414954e-07,2.434601e-04,1.230112e-02,7.150535e-06,4.154543e-09,4.563787e-04,2.098826e-07,2.100038e-07,3.613074e-04,2.306209e-02,1.414590e-07,9.040559e-06,8.221722e-11,1.553034e-02,4.154500e-09,7.145979e-06,2.100066e-07,7.150235e-06,4.569748e-04,3.613003e-04,7.844060e-01,1.061160e-05,7.150343e-05,4.155565e-08,1.414885e-06,8.222316e-10,7.150704e-05,1.414968e-06,2.434617e-03,9.040451e-05,4.569839e-03,4.155414e-08,1.555290e-01,2.100086e-06
-6.50,-9.00,1.428778e+00,4.263192e-01,1.141885e+00,6.117290e-01,5.301556e-01,8.385555e-01,1.614445e-01,5.057636e-02,4.240647e-01,1.300005e-03,2.066733e-06,1.146171e-05,3.045158e-04,4.596191e-01,6.691046e-06,1.384702e-02,1.827220e-05,9.487264e-05,2.673637e-03,0.000000e+00,0.000000e+00,0.000000e+00,9.077725e-02,3.854822e-01,0.000000e+00,1.298328e-09,2.464154e-06,4.787477e-08,9.083234e-05,4.665931e-03,2.463706e-06,1.297313e-09,4.217342e-04,6.666783e-08,6.680504e-08,1.266568e-04,2.166906e-02,4.783759e-08,8.220281e-06,2.521493e-11,1.555006e-02,1.297086e-09,2.457321e-06,6.680929e-08,2.462709e-06,4.234706e-04,1.266332e-04,7.954593e-01,3.435791e-06,2.462757e-05,1.298228e-08,4.786661e-07,2.521975e-10,2.463823e-05,4.787424e-07,9.082823e-04,8.219756e-05,4.234833e-03,1.298114e-08,1.561683e-01,6.680772e-07
-6.00,-9.00,3.682558e+00,1.092936e+00,1.408885e+00,8.001790e-01,6.087062e-01,8.397459e-01,1.602541e-01,1.291938e-01,1.094493e+00,3.090248e-03,2.052441e-06,1.233884e-05,7.277791e-04,1.188618e+00,1.716304e-05,3.227740e-02,1.853388e-05,9.705373e-05,6.491096e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.646266e-01,9.628925e-01,0.000000e+00,3.486574e-10,8.523044e-07,1.564465e-08,3.829820e-05,2.038144e-03,8.512533e-07,3.478675e-10,3.411990e-04,1.876945e-08,1.893553e-08,4.581560e-05,1.823418e-02,1.561041e-08,6.309438e-06,6.401417e-12,1.547803e-02,3.472651e-10,8.400818e-07,1.894325e-08,8.490890e-07,3.449673e-04,4.573815e-05,8.031687e-01,1.023767e-06,8.491290e-06,3.485146e-09,1.563749e-07,6.404864e-11,8.513824e-06,1.564265e-07,3.828480e-04,6.308070e-05,3.449886e-03,3.484980e-09,1.563407e-01,1.893738e-07
-5.50,-9.00,7.961582e+00,2.447796e+00,1.789005e+00,1.061377e+00,7.276278e-01,8.335822e-01,1.664178e-01,2.730862e-01,2.373918e+00,5.529164e-03,1.974152e-06,1.410547e-05,1.310618e-03,2.586919e+00,3.668506e-05,5.453059e-02,1.938057e-05,9.697589e-05,1.225758e-02,0.000000e+00,0.000000e+00,0.000000e+00,7.127001e-01,1.941161e+00,0.000000e+00,8.203739e-11,3.375278e-07,5.210648e-09,2.201529e-05,1.178617e-03,3.353034e-07,8.156430e-11,2.396571e-04,4.948052e-09,5.192781e-09,1.944165e-05,1.333805e-02,5.180991e-09,3.734616e-06,1.286823e-12,1.611894e-02,8.056188e-11,3.113641e-07,5.207693e-09,3.331338e-07,2.442479e-04,1.920254e-05,8.023967e-01,3.112056e-07,3.331709e-06,8.186538e-10,5.205523e-08,1.288664e-11,3.354932e-06,5.207511e-08,2.198435e-04,3.732327e-05,2.442869e-03,8.196770e-10,1.637109e-01,5.194391e-08
-5.00,-9.00,1.470264e+01,4.753956e+00,2.198626e+00,1.314784e+00,8.838420e-01,8.077588e-01,1.922412e-01,4.955754e-01,4.395951e+00,7.525870e-03,1.873331e-06,1.773188e-05,1.808400e-03,4.816967e+00,6.674978e-05,6.522088e-02,2.243276e-05,9.414034e-05,1.850867e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.644897e+00,3.255983e+00,0.000000e+00,2.009409e-11,1.904165e-07,1.864432e-09,1.913490e-05,8.716945e-04,1.862865e-07,1.983944e-11,1.822797e-04,1.480154e-09,1.901429e-09,1.051227e-05,8.951190e-03,1.837804e-09,1.779409e-06,2.172816e-13,1.875755e-02,1.881047e-11,1.349674e-07,1.929012e-09,1.883453e-07,1.823571e-04,9.904881e-06,7.787716e-01,1.172762e-07,1.883360e-06,1.993244e-10,1.860952e-08,2.179040e-12,1.865867e-06,1.861355e-08,1.907443e-04,1.776974e-05,1.824266e-03,2.008512e-10,1.902046e-01,1.903407e-08
-4.50,-9.00,2.276335e+01,7.621295e+00,2.571038e+00,1.518541e+00,1.052497e+00,7.665817e-01,2.334183e-01,7.970699e-01,6.779861e+00,8.679290e-03,1.781525e-06,2.276843e-05,2.147740e-03,7.500946e+00,1.022567e-04,6.244211e-02,2.724925e-05,8.936599e-05,2.417482e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.907523e+00,4.680259e+00,0.000000e+00,6.193504e-12,1.639068e-07,7.391640e-10,2.129726e-05,7.260415e-04,1.574615e-07,6.016436e-12,1.794900e-04,5.876299e-10,1.254101e-09,6.921199e-06,5.845216e-03,7.133269e-10,7.893651e-07,3.384956e-14,2.296363e-02,5.341459e-12,6.874138e-08,1.297686e-09,1.672779e-07,1.704633e-04,5.801449e-06,7.366615e-01,5.610654e-08,1.671822e-06,6.077438e-11,7.365346e-09,3.406673e-13,1.578990e-06,7.372602e-09,2.120013e-04,7.875903e-06,1.705708e-03,6.202142e-11,2.314894e-01,1.256876e-08
