LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-18.00,-9.00,3.038032e-06,1.713150e-06,2.697490e-02,1.354513e-02,1.342977e-02,8.753568e-01,1.246432e-01,-2.866083e-08,-2.171982e-07,-2.775220e-10,-1.433972e-11,-2.694307e-10,-7.630107e-11,2.122929e-06,3.327483e-11,5.737267e-08,8.644329e-10,6.077708e-09,7.747043e-09,0.000000e+00,0.000000e+00,0.000000e+00,-7.304339e-07,1.819938e-06,0.000000e+00,2.763793e-08,6.261476e-05,9.044447e-07,2.049053e-03,1.418561e-01,6.261476e-05,2.763793e-08,3.048699e-04,1.913375e-06,1.913375e-06,4.334823e-03,2.110616e-02,9.044447e-07,4.403721e-06,3.992270e-10,9.976798e-03,2.763793e-08,6.261476e-05,1.913375e-06,6.261476e-05,3.048699e-04,4.334823e-03,6.906944e-01,1.324631e-04,6.261569e-04,2.763834e-07,9.044581e-06,3.992326e-09,6.261569e-04,9.044581e-06,2.049084e-02,4.403786e-05,3.048744e-03,2.763834e-07,9.976947e-02,1.913404e-05
-18.00,-8.50,-3.197273e-06,-1.590750e-06,8.046660e-02,4.041297e-02,4.005363e-02,8.753650e-01,1.246350e-01,-7.668122e-08,-2.377866e-08,-8.001611e-11,-2.234938e-11,-2.385264e-10,-4.807576e-10,-1.607916e-06,-1.984552e-11,-4.863510e-08,-6.389152e-10,-4.493484e-09,-6.730331e-09,0.000000e+00,0.000000e+00,0.000000e+00,-5.458804e-07,-8.816777e-07,0.000000e+00,2.612187e-08,5.920140e-05,8.550753e-07,1.937904e-03,1.341713e-01,5.920140e-05,2.612187e-08,3.082637e-04,1.808555e-06,1.808555e-06,4.098827e-03,2.134273e-02,8.550753e-07,4.452406e-06,3.773060e-10,1.009073e-02,2.612187e-08,5.920140e-05,1.808555e-06,5.920140e-05,3.082636e-04,4.098827e-03,6.986344e-01,1.252159e-04,5.920228e-04,2.612226e-07,8.550881e-06,3.773110e-09,5.920228e-04,8.550881e-06,1.937932e-02,4.452472e-05,3.082682e-03,2.612226e-07,1.009088e-01,1.808582e-05
-18.00,-8.00,-3.980123e-06,-1.602658e-06,2.173300e-01,1.092177e-01,1.081122e-01,8.753907e-01,1.246093e-01,-4.519154e-09,-3.334976e-08,-1.173253e-10,-6.828202e-12,-6.015314e-11,-6.787102e-11,-2.100667e-06,-2.728038e-11,-5.431746e-08,-7.067692e-10,-4.973237e-09,-7.567962e-09,0.000000e+00,0.000000e+00,0.000000e+00,-2.842111e-07,-1.489530e-06,0.000000e+00,2.225023e-08,5.048446e-05,7.289973e-07,1.654052e-03,1.145463e-01,5.048446e-05,2.225023e-08,3.168533e-04,1.540871e-06,1.540871e-06,3.496146e-03,2.194270e-02,7.289973e-07,4.575372e-06,3.212950e-10,1.038125e-02,2.225023e-08,5.048446e-05,1.540871e-06,5.048446e-05,3.168533e-04,3.496146e-03,7.189211e-01,1.067083e-04,5.048522e-04,2.225056e-07,7.290082e-06,3.212998e-09,5.048522e-04,7.290082e-06,1.654077e-02,4.575440e-05,3.168580e-03,2.225056e-07,1.038140e-01,1.540894e-05
-18.00,-7.50,-3.213396e-06,-1.430305e-06,4.708589e-01,2.370833e-01,2.337755e-01,8.754723e-01,1.245277e-01,-1.525036e-08,-1.620707e-07,-5.423115e-10,-1.235259e-11,-1.526501e-10,-2.281347e-10,-1.845471e-06,-1.863767e-11,-4.348410e-08,-4.394243e-10,-3.096178e-09,-5.945017e-09,0.000000e+00,0.000000e+00,0.000000e+00,-2.992790e-07,-8.374062e-07,0.000000e+00,1.512779e-08,3.444782e-05,4.970506e-07,1.131845e-03,7.844186e-02,3.444782e-05,1.512779e-08,3.321339e-04,1.048423e-06,1.048423e-06,2.387387e-03,2.301835e-02,4.970506e-07,4.792389e-06,2.182831e-10,1.091285e-02,1.512779e-08,3.444782e-05,1.048423e-06,3.444782e-05,3.321339e-04,2.387387e-03,7.563089e-01,7.266041e-05,3.444833e-04,1.512802e-07,4.970580e-06,2.182861e-09,3.444833e-04,4.970580e-06,1.131861e-02,4.792460e-05,3.321388e-03,1.512802e-07,1.091301e-01,1.048439e-05
-18.00,-7.00,-3.296277e-06,-8.765311e-07,7.522155e-01,3.809742e-01,3.712413e-01,8.757293e-01,1.242707e-01,-5.902098e-08,-6.027536e-07,-1.933749e-09,-1.869794e-11,-2.441860e-10,-2.721063e-10,-1.379979e-06,-2.187489e-11,-3.555740e-08,-2.142662e-10,-1.512922e-09,-4.720155e-09,0.000000e+00,0.000000e+00,0.000000e+00,-1.143418e-07,-1.095686e-06,0.000000e+00,7.465264e-09,1.719241e-05,2.474777e-07,5.699381e-04,3.959392e-02,1.719241e-05,7.465265e-09,3.460134e-04,5.186161e-07,5.186161e-07,1.194367e-03,2.403774e-02,2.474777e-07,4.980719e-06,1.074595e-10,1.147054e-02,7.465264e-09,1.719242e-05,5.186161e-07,1.719241e-05,3.460134e-04,1.194367e-03,7.968646e-01,3.602855e-05,1.719267e-04,7.465376e-08,2.474814e-06,1.074610e-09,1.719267e-04,2.474814e-06,5.699466e-03,4.980794e-05,3.460185e-03,7.465376e-08,1.147071e-01,5.186239e-06
-18.00,-6.50,-6.014373e-06,-1.724795e-06,9.556272e-01,4.920077e-01,4.636195e-01,8.765351e-01,1.234649e-01,-2.186883e-07,-2.020779e-06,-6.014020e-09,-2.618525e-11,-1.818360e-10,-9.372428e-10,-1.693123e-06,-2.490543e-11,-5.601165e-08,-1.545121e-10,-1.096544e-09,-7.700651e-09,0.000000e+00,0.000000e+00,0.000000e+00,-3.161430e-07,-1.693492e-06,0.000000e+00,2.794360e-09,6.663905e-06,9.520441e-08,2.270406e-04,1.589188e-02,6.663905e-06,2.794360e-09,3.450397e-04,1.955934e-07,1.955934e-07,4.664451e-04,2.415132e-02,9.520441e-08,4.929437e-06,3.992445e-11,1.175557e-02,2.794360e-09,6.663906e-06,1.955934e-07,6.663905e-06,3.450397e-04,4.664451e-04,8.228403e-01,1.369071e-05,6.664005e-05,2.794402e-08,9.520583e-07,3.992500e-10,6.664005e-05,9.520583e-07,2.270440e-03,4.929511e-05,3.450449e-03,2.794402e-08,1.175575e-01,1.955963e-06
-18.00,-6.00,-1.810254e-05,-5.788222e-06,1.135533e+00,6.065268e-01,5.290059e-01,8.790145e-01,1.209855e-01,-5.956042e-07,-5.385306e-06,-1.676828e-08,-2.618946e-11,-1.890886e-10,-2.617420e-09,-5.796370e-06,-6.691965e-11,-1.728744e-07,-2.083731e-10,-1.498834e-09,-2.425552e-08,0.000000e+00,0.000000e+00,0.000000e+00,-1.403434e-06,-4.703319e-06,0.000000e+00,8.628335e-10,2.280670e-06,3.182822e-08,8.412938e-05,6.028341e-03,2.280670e-06,8.628335e-10,3.168583e-04,6.182685e-08,6.182684e-08,1.634227e-04,2.270467e-02,3.182822e-08,4.421961e-06,1.204143e-11,1.168827e-02,8.628336e-10,2.280670e-06,6.182684e-08,2.280670e-06,3.168583e-04,1.634227e-04,8.375303e-01,4.430239e-06,2.280704e-05,8.628464e-09,3.182869e-07,1.204161e-10,2.280704e-05,3.182869e-07,8.413063e-04,4.422027e-05,3.168630e-03,8.628464e-09,1.168845e-01,6.182776e-07
-18.00,-5.50,-4.641812e-05,-1.380953e-05,1.418808e+00,7.946656e-01,6.241419e-01,8.862261e-01,1.137739e-01,-1.529285e-06,-1.398954e-05,-3.976130e-08,-2.352382e-11,-2.036087e-10,-5.895604e-09,-1.497046e-05,-1.854279e-10,-4.072360e-07,-1.963160e-10,-1.457182e-09,-5.682318e-08,0.000000e+00,0.000000e+00,0.000000e+00,-3.242546e-06,-1.217450e-05,0.000000e+00,2.169416e-10,7.504110e-07,9.758943e-09,3.375665e-05,2.595708e-03,7.504110e-07,2.169415e-10,2.465787e-04,1.668165e-08,1.668165e-08,5.770263e-05,1.896060e-02,9.758944e-09,3.206706e-06,2.822296e-12,1.109215e-02,2.169415e-10,7.504112e-07,1.668165e-08,7.504110e-07,2.465787e-04,5.770263e-05,8.529277e-01,1.282731e-06,7.504222e-06,2.169447e-09,9.759089e-08,2.822308e-11,7.504222e-06,9.759089e-08,3.375715e-04,3.206754e-05,2.465823e-03,2.169448e-09,1.109231e-01,1.668190e-07
-18.00,-5.00,-9.624933e-05,-2.975971e-05,1.853415e+00,1.044515e+00,8.089001e-01,9.041817e-01,9.581830e-02,-3.122233e-06,-2.891433e-05,-6.830686e-08,-1.903736e-11,-1.666171e-10,-9.006849e-09,-3.132258e-05,-3.834309e-10,-6.655925e-07,-1.896446e-10,-1.414827e-09,-9.568998e-08,0.000000e+00,0.000000e+00,0.000000e+00,-8.419437e-06,-2.362997e-05,0.000000e+00,4.105579e-11,2.473112e-07,2.648857e-09,1.595614e-05,1.489753e-03,2.473112e-07,4.105583e-11,1.459690e-04,3.833185e-09,3.833184e-09,2.309031e-05,1.362846e-02,2.648858e-09,1.563419e-06,4.397788e-13,9.417696e-03,4.105584e-11,2.473112e-07,3.833184e-09,2.473112e-07,1.459690e-04,2.309031e-05,8.792888e-01,3.578865e-07,2.473149e-06,4.105640e-10,2.648897e-08,4.398288e-12,2.473149e-06,2.648897e-08,1.595638e-04,1.563443e-05,1.459712e-03,4.105640e-10,9.417835e-02,3.833241e-08
-18.00,-4.50,-1.569687e-04,-5.087338e-05,2.331465e+00,1.236878e+00,1.094587e+00,9.356911e-01,6.430892e-02,-5.012701e-06,-4.725341e-05,-8.265142e-08,-1.319971e-11,-2.576966e-10,-8.092237e-09,-5.150400e-05,-6.269626e-10,-7.101691e-07,-1.708296e-10,-1.184290e-09,-1.093114e-07,0.000000e+00,0.000000e+00,0.000000e+00,-1.736248e-05,-3.492360e-05,0.000000e+00,5.935365e-12,8.301277e-08,5.744854e-10,8.034867e-06,1.161049e-03,8.301280e-08,5.935372e-12,6.567229e-05,8.576575e-10,8.576511e-10,1.199541e-05,9.489715e-03,5.744861e-10,4.544814e-07,4.126437e-14,6.356468e-03,5.935435e-12,8.301368e-08,8.576509e-10,8.301275e-08,6.567233e-05,1.199542e-05,9.185196e-01,1.239310e-07,8.301399e-07,5.935439e-11,5.744941e-09,4.122252e-13,8.301404e-07,5.744939e-09,8.034987e-05,4.544882e-06,6.567331e-04,5.935430e-11,6.356561e-02,8.576639e-09
