LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-9.00,-18.00,4.706542e-03,2.894410e-03,9.243115e-02,4.647863e-02,4.595252e-02,8.328099e-01,1.671901e-01,1.438171e-04,1.418837e-03,4.504988e-06,2.011721e-07,1.032819e-06,9.248233e-07,1.502672e-03,3.129041e-08,4.597137e-05,1.783910e-06,8.885937e-06,9.216340e-06,0.000000e+00,0.000000e+00,0.000000e+00,3.345313e-04,1.234132e-03,0.000000e+00,5.094372e-08,8.262928e-05,1.692773e-06,2.745629e-03,1.340223e-01,8.262927e-05,5.094362e-08,4.029900e-04,2.486704e-06,2.486715e-06,4.033379e-03,1.967113e-02,1.692769e-06,8.255805e-06,1.043669e-09,1.339063e-02,5.094363e-08,8.262892e-05,2.486715e-06,8.262928e-05,4.029904e-04,4.033379e-03,6.536364e-01,1.213839e-04,8.263051e-04,5.094447e-07,1.692797e-05,1.043685e-08,8.263051e-04,1.692798e-05,2.745670e-02,8.255925e-05,4.029965e-03,5.094445e-07,1.339085e-01,2.486752e-05
-8.50,-18.00,1.475615e-02,8.297095e-03,2.444341e-01,1.230214e-01,1.214127e-01,8.328371e-01,1.671629e-01,4.595872e-04,4.437637e-03,1.408474e-05,5.308732e-07,2.725994e-06,2.947598e-06,4.718465e-03,9.846895e-08,1.444775e-04,4.708959e-06,2.346026e-05,2.890133e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.034794e-03,3.883727e-03,0.000000e+00,4.245839e-08,6.897025e-05,1.412654e-06,2.294743e-03,1.120363e-01,6.897023e-05,4.245813e-08,4.163791e-04,2.072925e-06,2.072952e-06,3.367338e-03,2.032891e-02,1.412645e-06,8.528394e-06,8.696355e-10,1.385332e-02,4.245814e-08,6.896929e-05,2.072953e-06,6.897024e-05,4.163832e-04,3.367338e-03,6.763616e-01,1.012079e-04,6.897127e-04,4.245900e-07,1.412673e-05,8.696494e-09,6.897127e-04,1.412675e-05,2.294777e-02,8.528512e-05,4.163895e-03,4.245895e-07,1.385367e-01,2.072984e-05
-8.00,-18.00,4.583952e-02,2.151365e-02,5.100724e-01,2.574201e-01,2.526524e-01,8.329192e-01,1.670808e-01,1.476956e-03,1.374377e-02,4.356301e-05,1.101707e-06,5.663982e-06,9.422490e-06,1.468074e-02,3.074626e-07,4.501405e-04,9.770674e-06,4.870510e-05,8.971798e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.142048e-03,1.213762e-02,0.000000e+00,2.776364e-08,4.531458e-05,9.275257e-07,1.513863e-03,7.395966e-02,4.531454e-05,2.776311e-08,4.386111e-04,1.356343e-06,1.356401e-06,2.213840e-03,2.142839e-02,9.275075e-07,8.978295e-06,5.682766e-10,1.465153e-02,2.776314e-08,4.531255e-05,1.356402e-06,4.531454e-05,4.386379e-04,2.213840e-03,7.157983e-01,6.626698e-05,4.531521e-04,2.776402e-07,9.275346e-06,5.682872e-09,4.531524e-04,9.275397e-06,1.513885e-02,8.978403e-05,4.386447e-03,2.776392e-07,1.465267e-01,1.356422e-05
-7.50,-18.00,1.413288e-01,5.290312e-02,7.857385e-01,3.998364e-01,3.859021e-01,8.331635e-01,1.668365e-01,4.705883e-03,4.223028e-02,1.332907e-04,1.667207e-06,8.601966e-06,2.978337e-05,4.535630e-02,9.532865e-07,1.387813e-03,1.479061e-05,7.385485e-05,2.757462e-04,0.000000e+00,0.000000e+00,0.000000e+00,9.488278e-03,3.762158e-02,0.000000e+00,1.313855e-08,2.176537e-05,4.445812e-07,7.364815e-04,3.605473e-02,2.176530e-05,1.313776e-08,4.562575e-04,6.431349e-07,6.432229e-07,1.065534e-03,2.233651e-02,4.445537e-07,9.322062e-06,2.683651e-10,1.543175e-02,1.313780e-08,2.176216e-05,6.432245e-07,2.176521e-05,4.563837e-04,1.065533e-03,7.554296e-01,3.148955e-05,2.176553e-04,1.313870e-07,4.445804e-06,2.683723e-09,2.176566e-04,4.445879e-06,7.364918e-03,9.322131e-05,4.563912e-03,1.313855e-07,1.543636e-01,6.432338e-06
-7.00,-18.00,4.282339e-01,1.368328e-01,9.833912e-01,5.118928e-01,4.714984e-01,8.338553e-01,1.661447e-01,1.451308e-02,1.277309e-01,3.978734e-04,1.982000e-06,1.033971e-05,9.048842e-05,1.376539e-01,2.897192e-06,4.155766e-03,1.760146e-05,8.832333e-05,8.262189e-04,0.000000e+00,0.000000e+00,0.000000e+00,2.881296e-02,1.139316e-01,0.000000e+00,4.773828e-09,8.276552e-06,1.679554e-07,2.911492e-04,1.434433e-02,8.276415e-06,4.772919e-09,4.505573e-04,2.351364e-07,2.352417e-07,4.077867e-04,2.219861e-02,1.679232e-07,9.151759e-06,9.686506e-11,1.583005e-02,4.772918e-09,8.272187e-06,2.352437e-07,8.275987e-06,4.510085e-04,4.077826e-04,7.794192e-01,1.159123e-05,8.276111e-05,4.773831e-08,1.679494e-06,9.687019e-10,8.276595e-05,1.679578e-06,2.911519e-03,9.151707e-05,4.510171e-03,4.773667e-08,1.584601e-01,2.352466e-06
-6.50,-18.00,1.224404e+00,3.671059e-01,1.173919e+00,6.415318e-01,5.323875e-01,8.354579e-01,1.645421e-01,4.164222e-02,3.651370e-01,1.092838e-03,2.082094e-06,1.121594e-05,2.494856e-04,3.943505e-01,8.286980e-06,1.138141e-02,1.857831e-05,9.429920e-05,2.281663e-03,0.000000e+00,0.000000e+00,0.000000e+00,8.619452e-02,3.219401e-01,0.000000e+00,1.440022e-09,2.845525e-06,5.657841e-08,1.117197e-04,5.605879e-03,2.845245e-06,1.439174e-09,4.048737e-04,7.229598e-08,7.240958e-08,1.429301e-04,2.032599e-02,5.654581e-08,8.072447e-06,2.862483e-11,1.587615e-02,1.439050e-09,2.839163e-06,7.241213e-08,2.843917e-06,4.061630e-04,1.429163e-04,7.924178e-01,3.639686e-06,2.843964e-05,1.439964e-08,5.657103e-07,2.862861e-10,2.845355e-05,5.657858e-07,1.117169e-03,8.072078e-05,4.061741e-03,1.439833e-08,1.592237e-01,7.241206e-07
-6.00,-18.00,3.079400e+00,9.232956e-01,1.460947e+00,8.511251e-01,6.098214e-01,8.371769e-01,1.628231e-01,1.038994e-01,9.195340e-01,2.462061e-03,2.055700e-06,1.203648e-05,5.570321e-04,9.958353e-01,2.080082e-05,2.528454e-02,1.877651e-05,9.648199e-05,5.210749e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.445891e-01,7.818775e-01,0.000000e+00,3.586701e-10,9.792382e-07,1.828843e-08,4.998280e-05,2.603915e-03,9.786229e-07,3.580437e-10,3.075063e-04,1.903241e-08,1.915860e-08,5.177662e-05,1.618711e-02,1.825851e-08,5.779320e-06,6.704967e-12,1.580971e-02,3.576819e-10,9.677155e-07,1.916233e-08,9.758149e-07,3.102190e-04,5.172875e-05,8.017941e-01,1.019862e-06,9.758421e-06,3.585826e-09,1.828201e-07,6.707406e-11,9.787270e-06,1.828693e-07,4.997244e-04,5.778353e-05,3.102362e-03,3.585311e-09,1.591431e-01,1.916004e-07
-5.50,-18.00,6.610578e+00,2.064154e+00,1.829314e+00,1.107948e+00,7.213654e-01,8.327821e-01,1.672179e-01,2.190036e-01,1.979487e+00,4.116878e-03,1.938790e-06,1.367280e-05,9.026386e-04,2.153752e+00,4.445235e-05,4.058551e-02,1.941443e-05,9.660192e-05,9.027849e-03,0.000000e+00,0.000000e+00,0.000000e+00,6.403193e-01,1.563207e+00,0.000000e+00,7.478680e-11,3.797723e-07,5.882959e-09,3.079249e-05,1.619825e-03,3.784969e-07,7.443301e-11,1.960215e-04,4.556412e-09,4.729632e-09,2.194826e-05,1.107883e-02,5.856388e-09,3.063945e-06,1.181323e-12,1.631892e-02,7.384456e-11,3.548842e-07,4.736101e-09,3.752721e-07,1.994053e-04,2.179241e-05,8.032898e-01,2.861085e-07,3.752859e-06,7.468563e-10,5.878320e-08,1.182586e-11,3.786382e-06,5.880246e-08,3.076814e-04,3.062387e-05,1.994356e-03,7.472453e-10,1.648775e-01,4.730649e-08
-5.00,-18.00,1.262667e+01,4.145765e+00,2.204453e+00,1.330494e+00,8.739587e-01,8.124857e-01,1.875143e-01,4.122659e-01,3.790168e+00,5.343841e-03,1.727750e-06,1.710301e-05,1.091517e-03,4.148095e+00,8.446346e-05,4.799975e-02,2.181314e-05,9.442622e-05,1.259275e-02,0.000000e+00,0.000000e+00,0.000000e+00,1.472182e+00,2.736707e+00,0.000000e+00,1.582208e-11,2.037838e-07,1.948840e-09,2.741732e-05,1.265283e-03,2.013427e-07,1.563561e-11,1.337108e-04,1.240569e-09,1.537521e-09,1.182751e-05,7.210314e-03,1.923443e-09,1.280675e-06,1.705871e-13,1.838776e-02,1.504110e-11,1.500336e-07,1.549541e-09,2.014233e-07,1.348296e-04,1.141566e-05,7.853010e-01,1.024493e-07,2.013961e-06,1.572917e-10,1.945446e-08,1.709854e-12,2.015692e-06,1.946122e-08,2.736789e-04,1.279029e-05,1.348852e-03,1.580804e-10,1.858749e-01,1.538635e-08
-4.50,-18.00,2.050054e+01,6.945806e+00,2.560034e+00,1.505402e+00,1.054632e+00,7.789026e-01,2.210974e-01,6.817945e-01,6.144508e+00,6.061704e-03,1.455951e-06,2.205265e-05,1.124815e-03,6.770130e+00,1.366740e-04,4.748154e-02,2.572910e-05,9.056134e-05,1.564847e-02,0.000000e+00,0.000000e+00,0.000000e+00,2.648860e+00,4.184652e+00,0.000000e+00,4.318973e-12,1.677943e-07,7.115931e-10,3.019064e-05,1.092924e-03,1.638048e-07,4.185272e-12,1.223801e-04,4.525048e-10,9.356597e-10,7.772109e-06,4.810368e-03,6.851389e-10,5.104589e-07,2.359301e-14,2.176323e-02,3.791685e-12,7.291900e-08,9.554378e-10,1.704086e-07,1.186682e-04,6.985868e-06,7.509489e-01,4.926905e-08,1.703139e-06,4.251344e-11,7.087402e-09,2.372939e-13,1.641509e-06,7.099171e-09,3.010758e-04,5.091984e-06,1.187582e-03,4.319424e-11,2.196003e-01,9.372365e-09
