LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-9.00,-9.00,4.617923e-03,1.606798e-03,1.075871e-01,5.428989e-02,5.329718e-02,2.793822e-01,7.206178e-01,2.112730e-04,1.327011e-03,1.431449e-07,2.749161e-07,1.068580e-07,3.767635e-07,1.523315e-03,1.214864e-05,6.635685e-07,1.135469e-06,4.401165e-07,1.708160e-06,0.000000e+00,0.000000e+00,0.000000e+00,3.068919e-04,1.232434e-03,0.000000e+00,2.893589e-10,5.076254e-06,1.764371e-06,3.095260e-02,8.905280e-02,5.076252e-06,2.893595e-10,6.738050e-06,8.325074e-10,8.325106e-10,1.460475e-05,1.938561e-05,1.764371e-06,2.342000e-06,1.005735e-10,4.108518e-02,2.893588e-10,5.076221e-06,8.325109e-10,5.076256e-06,6.738052e-06,1.460477e-05,1.182034e-01,2.395197e-09,5.076332e-05,2.893630e-09,1.764398e-05,1.005749e-09,5.076330e-05,1.764398e-05,3.095306e-01,2.342036e-05,6.738157e-05,2.893631e-09,4.108596e-01,8.325231e-09
-8.50,-9.00,1.425301e-02,4.813899e-03,2.443770e-01,1.234301e-01,1.209469e-01,2.795169e-01,7.204831e-01,6.764325e-04,4.071714e-03,4.498276e-07,7.375490e-07,2.868868e-07,1.190560e-06,4.705292e-03,3.435214e-05,2.053358e-06,3.045427e-06,1.181128e-06,5.273906e-06,0.000000e+00,0.000000e+00,0.000000e+00,1.079065e-03,3.671936e-03,0.000000e+00,2.453902e-10,4.310795e-06,1.496868e-06,2.629567e-02,7.572659e-02,4.310788e-06,2.453904e-10,7.496949e-06,7.066824e-10,7.066929e-10,1.241429e-05,2.158806e-05,1.496868e-06,2.603432e-06,8.520869e-11,4.572946e-02,2.453899e-10,4.310700e-06,7.066936e-10,4.310800e-06,7.496908e-06,1.241436e-05,1.316809e-01,2.035158e-09,4.310864e-05,2.453935e-09,1.496890e-05,8.520980e-10,4.310858e-05,1.496890e-05,2.629606e-01,2.603472e-05,7.497036e-05,2.453939e-09,4.573053e-01,7.067038e-09
-8.00,-9.00,4.302662e-02,1.368365e-02,4.941802e-01,2.503186e-01,2.438616e-01,2.799209e-01,7.200791e-01,2.184148e-03,1.215068e-02,1.404830e-06,1.576545e-06,6.146249e-07,3.753166e-06,1.422548e-02,8.549802e-05,6.224315e-06,6.505436e-06,2.527743e-06,1.592009e-05,0.000000e+00,0.000000e+00,0.000000e+00,4.031129e-03,1.031116e-02,0.000000e+00,1.656692e-10,2.922890e-06,1.011841e-06,1.785186e-02,5.156403e-02,2.922873e-06,1.656701e-10,8.865046e-06,4.785383e-10,4.785658e-10,8.442626e-06,2.559489e-05,1.011841e-06,3.070177e-06,5.735093e-11,5.413465e-02,1.656686e-10,2.922656e-06,4.785682e-10,2.922900e-06,8.864646e-06,8.442802e-06,1.562934e-01,1.382347e-09,2.922944e-05,1.656711e-09,1.011856e-05,5.735154e-10,2.922930e-05,1.011856e-05,1.785213e-01,3.070226e-05,8.864830e-05,1.656716e-09,5.413597e-01,4.785739e-09
-7.50,-9.00,1.286383e-01,3.800677e-02,7.665184e-01,3.916683e-01,3.748501e-01,2.811290e-01,7.188710e-01,7.015623e-03,3.584412e-02,4.362521e-06,2.462671e-06,9.668712e-07,1.172650e-05,4.260631e-02,1.933638e-04,1.864299e-05,1.014275e-05,3.964053e-06,4.742382e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.474360e-02,2.813560e-02,0.000000e+00,8.152525e-11,1.457845e-06,4.998683e-07,8.938700e-03,2.605904e-02,1.457818e-06,8.152557e-11,1.027070e-05,2.377056e-10,2.377642e-10,4.250161e-06,2.988946e-05,4.998685e-07,3.527558e-06,2.795232e-11,6.293034e-02,8.152346e-11,1.457331e-06,2.377685e-10,1.457865e-06,1.026854e-05,4.250557e-06,1.831316e-01,6.932526e-10,1.457886e-05,8.152544e-10,4.998758e-06,2.795251e-10,1.457861e-05,4.998758e-06,8.938833e-02,3.527613e-05,1.026886e-04,8.152632e-10,6.293056e-01,2.377704e-09
-7.00,-9.00,3.857354e-01,1.086479e-01,9.617391e-01,5.036040e-01,4.581351e-01,2.847704e-01,7.152296e-01,2.190994e-02,1.066152e-01,1.340067e-05,2.996656e-06,1.201634e-06,3.562701e-05,1.278987e-01,4.676960e-04,5.530963e-05,1.227146e-05,4.882139e-06,1.398699e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.961204e-02,7.896630e-02,0.000000e+00,3.101355e-11,5.778960e-07,1.924044e-07,3.584973e-03,1.074213e-02,5.778609e-07,3.101333e-11,1.097402e-05,9.302177e-11,9.315474e-11,1.731879e-06,3.270421e-05,1.924045e-07,3.673677e-06,1.032207e-11,6.792720e-02,3.101084e-11,5.767315e-07,9.316007e-11,5.779313e-07,1.096570e-05,1.732775e-06,2.024516e-01,2.793591e-10,5.779398e-06,3.101254e-10,1.924072e-06,1.032134e-10,5.778962e-06,1.924076e-06,3.585026e-02,3.673728e-05,1.096638e-04,3.101332e-10,6.792175e-01,9.315976e-10
-6.50,-9.00,1.128115e+00,3.141989e-01,1.135108e+00,6.284242e-01,5.066837e-01,2.953467e-01,7.046533e-01,6.449471e-02,3.113995e-01,3.961714e-05,3.218391e-06,1.366898e-06,9.993700e-05,3.741636e-01,1.313293e-03,1.548914e-04,1.297763e-05,5.434014e-06,3.875749e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.533508e-01,2.226876e-01,0.000000e+00,1.020585e-11,2.140308e-07,6.539675e-08,1.370488e-03,4.417284e-03,2.139854e-07,1.020650e-11,1.085034e-05,3.310187e-11,3.342369e-11,6.903993e-07,3.453233e-05,6.539618e-08,3.362887e-06,3.108208e-12,6.910228e-02,1.020414e-11,2.112194e-07,3.343042e-11,2.141035e-07,1.082384e-05,6.922455e-07,2.203947e-01,1.081979e-10,2.141067e-06,1.020532e-10,6.539699e-07,3.108178e-11,2.140186e-06,6.539866e-07,1.370507e-02,3.362913e-05,1.082556e-04,1.020614e-10,6.908007e-01,3.342855e-10
-6.00,-9.00,3.026302e+00,8.613371e-01,1.398693e+00,8.396098e-01,5.590828e-01,3.227769e-01,6.772231e-01,1.686886e-01,8.397365e-01,1.068435e-04,3.268845e-06,1.576559e-06,2.305509e-04,1.003420e+00,4.070617e-03,3.666698e-04,1.277123e-05,6.077867e-06,8.910305e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.292311e-01,5.795359e-01,0.000000e+00,3.061552e-12,8.596039e-08,2.103560e-08,5.892572e-04,2.229001e-03,8.589164e-08,3.061427e-12,9.887007e-06,1.184383e-11,1.254829e-11,3.258686e-07,3.644940e-05,2.103374e-08,2.479899e-06,7.358571e-13,6.717858e-02,3.060555e-12,7.982032e-08,1.255812e-11,8.612503e-08,9.815145e-06,3.272903e-07,2.527204e-01,4.795661e-11,8.612665e-07,3.060880e-11,2.103397e-07,7.352200e-12,8.592900e-07,2.103814e-07,5.892618e-03,2.479869e-05,9.819623e-05,3.061143e-11,6.712053e-01,1.255336e-10
-5.50,-9.00,7.114712e+00,2.129715e+00,1.771612e+00,1.124334e+00,6.472778e-01,3.834244e-01,6.165756e-01,3.737164e-01,1.997223e+00,2.522749e-04,3.109078e-06,1.871173e-06,3.741316e-04,2.356978e+00,1.247670e-02,6.488222e-04,1.171895e-05,7.268812e-06,1.448082e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.064421e+00,1.307150e+00,0.000000e+00,8.378413e-13,4.138948e-08,6.334428e-09,3.134451e-04,1.607429e-03,4.126390e-08,8.374568e-13,8.211592e-06,4.368219e-12,5.498752e-12,2.129845e-07,3.804595e-05,6.331140e-09,1.277366e-06,1.211589e-13,6.143943e-02,8.377587e-13,3.150969e-08,5.513114e-12,4.174703e-08,8.047394e-06,2.019998e-07,3.200079e-01,2.710897e-11,4.174835e-07,8.376161e-12,6.331263e-08,1.208917e-12,4.131902e-07,6.338156e-08,3.134392e-03,1.277271e-05,8.058207e-05,8.373154e-12,6.133469e-01,5.505305e-11
-5.00,-9.00,1.463108e+01,4.621201e+00,2.173266e+00,1.377065e+00,7.962011e-01,4.976975e-01,5.023025e-01,7.167844e-01,4.159323e+00,5.205729e-04,2.548527e-06,2.216078e-06,3.939748e-04,4.842303e+00,3.230736e-02,8.593411e-04,9.572068e-06,9.445122e-06,1.538118e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.304573e+00,2.572454e+00,0.000000e+00,2.014894e-13,2.323452e-08,1.638867e-09,1.941150e-04,1.690857e-03,2.299062e-08,2.015513e-13,6.184991e-06,1.630468e-12,2.841968e-12,2.064906e-07,3.748504e-05,1.635352e-09,4.262080e-07,1.426464e-14,5.016608e-02,2.018379e-13,1.253803e-08,2.870237e-12,2.393875e-08,5.860614e-06,1.523516e-07,4.455960e-01,1.901032e-11,2.393984e-07,2.017355e-12,1.635460e-08,1.296697e-13,2.309085e-07,1.642680e-08,1.940949e-03,4.260919e-06,5.883794e-05,2.009916e-12,5.002980e-01,2.853421e-11
-4.50,-9.00,2.472391e+01,8.061418e+00,2.549010e+00,1.558582e+00,9.904283e-01,6.527811e-01,3.472189e-01,1.160895e+00,7.079247e+00,8.801940e-04,1.650692e-06,2.571608e-06,2.758994e-04,8.177695e+00,6.152104e-02,9.599540e-04,6.622433e-06,1.238226e-05,1.107217e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.012757e+00,4.228545e+00,0.000000e+00,4.013704e-14,1.309195e-08,3.324944e-10,1.202932e-04,2.119040e-03,1.268088e-08,3.964907e-14,4.109545e-06,6.022674e-13,1.507576e-12,2.494390e-07,3.473371e-05,3.300923e-10,9.468878e-08,1.423806e-15,3.474439e-02,4.103589e-14,4.876501e-09,1.554937e-12,1.425704e-08,3.575747e-06,1.253355e-07,6.157544e-01,1.496237e-11,1.425768e-07,4.000464e-13,3.301727e-09,1.095385e-14,1.284879e-07,3.350546e-09,1.202550e-03,9.460255e-07,3.615961e-05,3.952457e-13,3.459790e-01,1.526707e-11
