LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-9.00,-9.00,3.046590e-03,1.295004e-03,9.477211e-02,4.715435e-02,4.761776e-02,9.265439e-02,9.073456e-01,1.570490e-04,8.582317e-04,3.742457e-08,3.246700e-07,3.315972e-08,3.664656e-07,9.100200e-04,1.013151e-04,1.678489e-07,1.405808e-06,1.432265e-07,1.640483e-06,0.000000e+00,0.000000e+00,0.000000e+00,2.935537e-04,7.223011e-04,0.000000e+00,2.208868e-12,5.836772e-08,2.676911e-06,7.074280e-02,1.510592e-03,5.836468e-08,2.209166e-12,1.650115e-08,4.818336e-14,4.906969e-14,1.245892e-09,3.560623e-10,2.676912e-06,7.561284e-07,1.012879e-10,1.996789e-02,2.209537e-12,5.707390e-08,4.848783e-14,5.837628e-08,1.650325e-08,1.257827e-09,4.267233e-04,2.165246e-15,5.837690e-07,2.208748e-11,2.676952e-05,1.012893e-09,5.836826e-07,2.676951e-05,7.074385e-01,7.561413e-06,1.650449e-07,2.208876e-11,1.998446e-01,4.825310e-13
-8.50,-9.00,9.631839e-03,3.922472e-03,2.183398e-01,1.086063e-01,1.097335e-01,9.276709e-02,9.072329e-01,4.964881e-04,2.712884e-03,1.183812e-07,8.879581e-07,9.082182e-08,1.157495e-06,2.902272e-03,2.956977e-04,5.334086e-07,3.843434e-06,3.925263e-07,5.216228e-06,0.000000e+00,0.000000e+00,0.000000e+00,9.925927e-04,2.219665e-03,0.000000e+00,2.124565e-12,5.618264e-08,2.315104e-06,6.124708e-02,1.398888e-03,5.617429e-08,2.125066e-12,2.716172e-08,5.017551e-14,5.228847e-14,1.282720e-09,6.305030e-10,2.315106e-06,1.113697e-06,8.752413e-11,2.944014e-02,2.124298e-12,5.263815e-08,5.237611e-14,5.619876e-08,2.715396e-08,1.309719e-09,6.749544e-04,2.071769e-15,5.619894e-07,2.124243e-11,2.315139e-05,8.752536e-10,5.618257e-07,2.315139e-05,6.124800e-01,1.113718e-05,2.715877e-07,2.124272e-11,2.946941e-01,5.172822e-13
-8.00,-9.00,3.043707e-02,1.135929e-02,4.564703e-01,2.267804e-01,2.296900e-01,9.323583e-02,9.067642e-01,1.570344e-03,8.568810e-03,3.750771e-07,1.968336e-06,2.022427e-07,3.646031e-06,9.333801e-03,7.847609e-04,1.705140e-06,8.502987e-06,8.750590e-07,1.663769e-05,0.000000e+00,0.000000e+00,0.000000e+00,3.517702e-03,6.627740e-03,0.000000e+00,1.959373e-12,5.203484e-08,1.622680e-06,4.307463e-02,1.186116e-03,5.201595e-08,1.959685e-12,5.843940e-08,5.428383e-14,6.341743e-14,1.437064e-09,1.689788e-09,1.622684e-06,1.792426e-06,6.113728e-11,4.764073e-02,1.958801e-12,4.414725e-08,6.356734e-14,5.201970e-08,5.832793e-08,1.456800e-09,1.328994e-03,2.494561e-15,5.201898e-07,1.959186e-11,1.622706e-05,6.113815e-10,5.203355e-07,1.622706e-05,4.307527e-01,1.792462e-05,5.835035e-07,1.959371e-11,4.759594e-01,6.325676e-13
-7.50,-9.00,9.601966e-02,3.211625e-02,7.350810e-01,3.637804e-01,3.713007e-01,9.505107e-02,9.049489e-01,4.985802e-03,2.700483e-02,1.196905e-06,3.210968e-06,3.345908e-07,1.138332e-05,2.997841e-02,1.954844e-03,5.449217e-06,1.376373e-05,1.450275e-06,5.264415e-05,0.000000e+00,0.000000e+00,0.000000e+00,1.247676e-02,1.952959e-02,0.000000e+00,1.759417e-12,4.749693e-08,8.367346e-07,2.244950e-02,9.497559e-04,4.746422e-08,1.759294e-12,1.486784e-07,6.572622e-14,1.018589e-13,2.039671e-09,6.483155e-09,8.367386e-07,2.534686e-06,3.121079e-11,6.866358e-02,1.758416e-12,3.449848e-08,1.019251e-13,4.721651e-08,1.480215e-07,1.870409e-09,2.983544e-03,4.478249e-15,4.721470e-07,1.759451e-11,8.367480e-06,3.121122e-10,4.749402e-07,8.367519e-06,2.244984e-01,2.534738e-05,1.481190e-06,1.759328e-11,6.804060e-01,1.018228e-12
-7.00,-9.00,3.018198e-01,9.359905e-02,9.444239e-01,4.620758e-01,4.823482e-01,1.011165e-01,8.988835e-01,1.602346e-02,8.454058e-02,3.902749e-06,4.066447e-06,4.416653e-07,3.457630e-05,9.510488e-02,5.303836e-03,1.734781e-05,1.701895e-05,1.923125e-06,1.613987e-04,0.000000e+00,0.000000e+00,0.000000e+00,4.202550e-02,5.858092e-02,0.000000e+00,1.583508e-12,4.521783e-08,3.343487e-07,9.272193e-03,8.184844e-04,4.516910e-08,1.582797e-12,4.100271e-07,9.773864e-14,2.206643e-13,4.087329e-09,3.538206e-08,3.343464e-07,2.903933e-06,1.209671e-11,8.343189e-02,1.583350e-12,2.828456e-08,2.208684e-13,4.391814e-08,4.074231e-07,3.126485e-09,7.589366e-03,1.852079e-14,4.391533e-07,1.584509e-11,3.343473e-06,1.209689e-10,4.521293e-07,3.343694e-06,9.272331e-02,2.903994e-05,4.077840e-06,1.582750e-11,8.061195e-01,2.207671e-12
-6.50,-9.00,9.379866e-01,2.822443e-01,1.127427e+00,5.358359e-01,5.915914e-01,1.191395e-01,8.808605e-01,5.285211e-02,2.596945e-01,1.335701e-05,4.634707e-06,5.605571e-07,9.697614e-05,2.948713e-01,1.725975e-02,5.491990e-05,1.807812e-05,2.456620e-06,4.557220e-04,0.000000e+00,0.000000e+00,0.000000e+00,1.346744e-01,1.779878e-01,0.000000e+00,1.367044e-12,4.592761e-08,1.188286e-07,3.636819e-03,8.261750e-04,4.584876e-08,1.364319e-12,1.110423e-06,1.854911e-13,5.436724e-13,1.045865e-08,2.419634e-07,1.188053e-07,2.753581e-06,3.954775e-12,9.338065e-02,1.369892e-12,2.546096e-08,5.444671e-13,4.178580e-08,1.102294e-06,7.240594e-09,2.129024e-02,1.172438e-13,4.178169e-07,1.370729e-11,1.188017e-06,3.954831e-11,4.591879e-07,1.188752e-06,3.636872e-02,2.753637e-05,1.103488e-05,1.364223e-11,8.444500e-01,5.442402e-12
-6.00,-9.00,2.822598e+00,8.484500e-01,1.402059e+00,6.303786e-01,7.716803e-01,1.659096e-01,8.340904e-01,1.778616e-01,7.627272e-01,4.831833e-05,5.416042e-06,8.105766e-07,2.226958e-04,8.746444e-01,6.497174e-02,1.710677e-04,1.758749e-05,3.512977e-06,1.057573e-03,0.000000e+00,0.000000e+00,0.000000e+00,4.124494e-01,5.284166e-01,0.000000e+00,9.893758e-13,4.877100e-08,4.062653e-08,1.618320e-03,1.007400e-03,4.861699e-08,9.827757e-13,2.540156e-06,3.897062e-13,1.203903e-12,2.891522e-08,1.602744e-06,4.056135e-08,2.045596e-06,1.128564e-12,1.025413e-01,9.982960e-13,2.392605e-08,1.206281e-12,3.913923e-08,2.520065e-06,2.116682e-08,6.073357e-02,7.592372e-13,3.913315e-07,9.983116e-12,4.055497e-07,1.128584e-11,4.875216e-07,4.072817e-07,1.618340e-02,2.045629e-05,2.523745e-05,9.825178e-12,8.178596e-01,1.205660e-11
-5.50,-9.00,7.829013e+00,2.394393e+00,1.797381e+00,7.480066e-01,1.049375e+00,2.667612e-01,7.332388e-01,5.474029e-01,2.061742e+00,1.654623e-04,6.944869e-06,1.407178e-06,3.520245e-04,2.374666e+00,2.327767e-01,4.970704e-04,1.560226e-05,5.695796e-06,1.710090e-03,0.000000e+00,0.000000e+00,0.000000e+00,1.168672e+00,1.440999e+00,0.000000e+00,5.015826e-13,4.832396e-08,1.250851e-08,8.733696e-04,1.486723e-03,4.800778e-08,4.917687e-13,4.088492e-06,7.146372e-13,1.915173e-12,7.614220e-08,7.853484e-06,1.240819e-08,1.028642e-06,2.628862e-13,1.027656e-01,5.155400e-13,2.184648e-08,1.921289e-12,3.427046e-08,4.051768e-06,6.377542e-08,1.616182e-01,3.694788e-12,3.426328e-07,5.148109e-12,1.240088e-07,2.628879e-12,4.828300e-07,1.265529e-07,8.733720e-03,1.028629e-05,4.062152e-05,4.914639e-12,7.244531e-01,1.920026e-11
-5.00,-9.00,1.815061e+01,5.712098e+00,2.221245e+00,8.408430e-01,1.380402e+00,4.438033e-01,5.561967e-01,1.256440e+00,4.792962e+00,4.399737e-04,8.795829e-06,2.637552e-06,3.506596e-04,5.426150e+00,6.210851e-01,1.196430e-03,1.187861e-05,9.502411e-06,1.751740e-03,0.000000e+00,0.000000e+00,0.000000e+00,2.798729e+00,3.251475e+00,0.000000e+00,1.616362e-13,3.691138e-08,2.922304e-09,4.925604e-04,2.394768e-03,3.638445e-08,1.539774e-13,4.183501e-06,9.455551e-13,1.944430e-12,1.699284e-07,2.445234e-05,2.842218e-09,3.192795e-07,4.188341e-14,7.889229e-02,1.725005e-13,1.741969e-08,1.958247e-12,2.595481e-08,4.130080e-06,1.562597e-07,3.619902e-01,1.147689e-11,2.594988e-07,1.720868e-12,2.837576e-08,4.188061e-13,3.684042e-07,3.037944e-08,4.925427e-03,3.192164e-06,4.154797e-05,1.537578e-12,5.512258e-01,1.956009e-11
-4.50,-9.00,3.153994e+01,1.021466e+01,2.593885e+00,8.938550e-01,1.700030e+00,6.614597e-01,3.385403e-01,1.954543e+00,8.557697e+00,8.109965e-04,8.982469e-06,4.354272e-06,2.482089e-04,9.392072e+00,1.117908e+00,2.122615e-03,7.244269e-06,1.417775e-05,1.188053e-03,0.000000e+00,0.000000e+00,0.000000e+00,5.033588e+00,5.479724e+00,0.000000e+00,3.540323e-14,2.035937e-08,5.022883e-10,2.431729e-04,3.501648e-03,1.975870e-08,3.218179e-14,2.840985e-06,7.732170e-13,1.300929e-12,2.878486e-07,4.789621e-05,4.679096e-10,6.584221e-08,3.952998e-15,4.371979e-02,3.970462e-14,1.059851e-08,1.325278e-12,1.578726e-08,2.768021e-06,2.725682e-07,6.139409e-01,2.245852e-11,1.578552e-07,3.988189e-13,4.665615e-09,3.951152e-14,2.027530e-07,5.522718e-09,2.431320e-03,6.577195e-07,2.812285e-05,3.213507e-13,3.360799e-01,1.321725e-11
-4.00,-9.00,4.135234e+01,1.362969e+01,2.833916e+00,9.200917e-01,1.913824e+00,8.200264e-01,1.799736e-01,2.317369e+00,1.146548e+01,1.086079e-03,7.786489e-06,5.706471e-06,1.676986e-04,1.231489e+01,1.465739e+00,2.808501e-03,3.854963e-06,1.758372e-05,6.516644e-04,0.000000e+00,0.000000e+00,0.000000e+00,6.743308e+00,7.040805e+00,0.000000e+00,6.825483e-15,9.700270e-09,8.358432e-11,1.122930e-04,4.282406e-03,9.163383e-09,5.891961e-15,1.565523e-06,4.069097e-13,6.929685e-13,3.723919e-07,6.554301e-05,7.306618e-11,1.189683e-08,3.616611e-16,2.098222e-02,7.963687e-15,4.904562e-09,7.255252e-13,8.390029e-09,1.475224e-06,3.538366e-07,7.945801e-01,3.072028e-11,8.389655e-08,8.179097e-14,7.290670e-10,3.345689e-15,9.621903e-08,9.906816e-10,1.122352e-03,1.185300e-07,1.534396e-05,5.851977e-14,1.788356e-01,7.208858e-12
-3.50,-9.00,4.591711e+01,1.524658e+01,2.941865e+00,9.308701e-01,2.010995e+00,8.939418e-01,1.060582e-01,2.464128e+00,1.284021e+01,1.216781e-03,6.907490e-06,6.377395e-06,1.327893e-04,1.367937e+01,1.622795e+00,3.129079e-03,2.272666e-06,1.917150e-05,3.868034e-04,0.000000e+00,0.000000e+00,0.000000e+00,7.556406e+00,7.749298e+00,0.000000e+00,1.691736e-15,5.258992e-09,1.949238e-11,6.053199e-05,4.638880e-03,4.780747e-09,1.449072e-15,9.360843e-07,1.799169e-13,3.931268e-13,4.112817e-07,7.382583e-05,1.639419e-11,2.871012e-09,4.574673e-17,1.149192e-02,1.956463e-15,2.082197e-09,4.296375e-13,4.943230e-09,8.367203e-07,3.905555e-07,8.776740e-01,3.459703e-11,4.943187e-08,2.063892e-14,1.641792e-10,1.288950e-16,5.187052e-08,2.404508e-10,6.046634e-04,2.847119e-08,9.029720e-06,1.401269e-14,1.054444e-01,4.244497e-12
-3.00,-9.00,4.758548e+01,1.584160e+01,2.980962e+00,9.346716e-01,2.046291e+00,9.209944e-01,7.900561e-02,2.567761e+00,1.329266e+01,1.272835e-03,6.562411e-06,6.687631e-06,1.223052e-04,1.417879e+01,1.679480e+00,3.246456e-03,1.693239e-06,1.975263e-05,2.883889e-04,0.000000e+00,0.000000e+00,0.000000e+00,7.856152e+00,8.005676e+00,0.000000e+00,6.839081e-16,3.716737e-09,7.670804e-12,4.280806e-05,4.768225e-03,3.264109e-09,6.133300e-16,7.022402e-07,8.884516e-14,2.817701e-13,4.254330e-07,7.686214e-05,6.700326e-12,1.235533e-09,1.389830e-16,8.193850e-03,7.037010e-16,1.025402e-09,3.197288e-13,3.681885e-09,5.994212e-07,4.038144e-07,9.079105e-01,3.601802e-11,3.681916e-08,7.785562e-15,6.734891e-11,1.356923e-15,3.647691e-08,9.038655e-11,4.273955e-04,1.220014e-08,6.682814e-06,5.960985e-15,7.857144e-02,3.143193e-12
-2.50,-9.00,4.813921e+01,1.603954e+01,2.993909e+00,9.359233e-01,2.057986e+00,9.299794e-01,7.002064e-02,2.775600e+00,1.326935e+01,1.317957e-03,6.516258e-06,6.982402e-06,1.244426e-04,1.434463e+01,1.698209e+00,3.285446e-03,1.500760e-06,1.994565e-05,2.555649e-04,0.000000e+00,0.000000e+00,0.000000e+00,7.955944e+00,8.090459e+00,0.000000e+00,4.408061e-16,3.214265e-09,4.825668e-12,3.705598e-05,4.811048e-03,2.770620e-09,4.328829e-16,6.242106e-07,5.770249e-14,2.445988e-13,4.301235e-07,7.787110e-05,4.493006e-12,8.591756e-10,3.689871e-17,7.118565e-03,4.144935e-16,6.714525e-10,2.830380e-13,3.262972e-09,5.202685e-07,4.081969e-07,9.179328e-01,3.649022e-11,3.263022e-08,4.567271e-15,4.524693e-11,2.777712e-16,3.146242e-08,5.230860e-11,3.698652e-04,8.465320e-09,5.899969e-06,4.087352e-15,6.964481e-02,2.775981e-12
