LOG([ATP]),LOG([ADP]),K_CAT,K_ROT,OCC_TOT,OCC_ATP,OCC_ADP,POP_CAT,POP_WAIT,+ATP:80,+ATP:120,+ATP:200,+ATP:240,+ATP:320,+ATP:360,-ADP:80,-ADP:120,-ADP:200,-ADP:240,-ADP:320,-ADP:360,HYD:80,HYD:120,HYD:200,HYD:240,HYD:320,HYD:360,80-oho,80-oha,80-oao,80-oaa,80-haa,80-hao,80-ooh,80-och,80-hoh,80-hho,80-hha,80-hch,80-ooa,80-oco,80-ooo,80-oca,80-hoo,80-hoa,80-ohh,80-oah,80-hco,80-hah,80-hca,80-hhh,120-oah,120-oho,120-ooa,120-ooo,120-oha,120-oao,120-oaa,120-ooc,120-ohc,120-ooh,120-oac,120-ohh
-18.00,-9.00,2.602326e-06,1.580495e-06,2.831981e-02,1.419255e-02,1.412726e-02,8.577299e-01,1.422701e-01,-2.045009e-08,-2.120791e-07,-2.119955e-10,-1.250410e-11,-3.278304e-11,-9.138982e-11,1.672276e-06,2.428559e-11,4.998999e-08,9.096510e-10,5.488238e-09,8.266475e-09,0.000000e+00,0.000000e+00,0.000000e+00,2.593783e-07,8.388710e-07,0.000000e+00,3.967977e-08,6.756736e-05,1.139614e-06,1.940553e-03,1.150548e-01,6.756736e-05,3.967977e-08,4.084590e-04,2.352602e-06,2.352602e-06,4.006049e-03,2.421742e-02,1.139614e-06,6.889206e-06,6.692616e-10,1.173106e-02,3.967977e-08,6.756736e-05,2.352602e-06,6.756736e-05,4.084590e-04,4.006049e-03,6.955309e-01,1.394851e-04,6.756837e-04,3.968036e-07,1.139631e-05,6.692715e-09,6.756837e-04,1.139631e-05,1.940582e-02,6.889308e-05,4.084651e-03,3.968036e-07,1.173123e-01,2.352637e-05
-18.00,-8.50,3.872181e-06,1.332909e-06,8.430163e-02,4.225267e-02,4.204897e-02,8.577391e-01,1.422609e-01,-3.845574e-08,-1.419339e-07,-2.863160e-10,-2.504372e-11,-5.944895e-11,-2.669725e-10,2.198614e-06,4.469612e-11,5.843180e-08,5.960085e-10,3.603994e-09,8.708157e-09,0.000000e+00,0.000000e+00,0.000000e+00,3.347549e-07,1.448455e-06,0.000000e+00,3.739836e-08,6.370163e-05,1.074330e-06,1.829935e-03,1.085047e-01,6.370163e-05,3.739836e-08,4.123282e-04,2.217509e-06,2.217509e-06,3.777142e-03,2.444871e-02,1.074330e-06,6.953928e-06,6.307337e-10,1.184482e-02,3.739836e-08,6.370163e-05,2.217509e-06,6.370163e-05,4.123282e-04,3.777142e-03,7.023299e-01,1.314856e-04,6.370258e-04,3.739892e-07,1.074346e-05,6.307425e-09,6.370258e-04,1.074346e-05,1.829962e-02,6.954032e-05,4.123343e-03,3.739892e-07,1.184499e-01,2.217542e-05
-18.00,-8.00,1.943985e-06,1.172046e-06,2.258888e-01,1.132571e-01,1.126318e-01,8.577684e-01,1.422316e-01,-4.666752e-08,-4.550669e-07,-5.276361e-10,-8.983332e-12,-5.281302e-11,-9.818742e-11,1.287809e-06,1.755074e-11,4.104676e-08,4.756758e-10,2.871400e-09,6.972269e-09,0.000000e+00,0.000000e+00,0.000000e+00,3.164176e-07,7.907972e-07,0.000000e+00,3.163763e-08,5.394027e-05,9.094827e-07,1.550614e-03,9.196494e-02,5.394027e-05,3.163763e-08,4.220136e-04,1.876388e-06,1.876388e-06,3.199129e-03,2.502909e-02,9.094827e-07,7.115538e-06,5.334405e-10,1.213157e-02,3.163763e-08,5.394027e-05,1.876388e-06,5.394027e-05,4.220136e-04,3.199129e-03,7.195081e-01,1.112862e-04,5.394107e-04,3.163810e-07,9.094962e-06,5.334483e-09,5.394107e-04,9.094962e-06,1.550637e-02,7.115644e-05,4.220199e-03,3.163810e-07,1.213175e-01,1.876416e-05
-18.00,-7.50,-3.317050e-06,-9.448108e-07,4.827213e-01,2.422950e-01,2.404263e-01,8.578608e-01,1.421392e-01,-1.393226e-08,-1.965972e-07,-6.741563e-10,-1.691982e-11,-1.031565e-10,-9.189008e-11,-1.772597e-06,-3.743804e-11,-6.033379e-08,-5.382616e-10,-3.253569e-09,-9.371521e-09,0.000000e+00,0.000000e+00,0.000000e+00,7.423114e-07,-2.001814e-06,0.000000e+00,2.125052e-08,3.633929e-05,6.122420e-07,1.046960e-03,6.214172e-02,3.633929e-05,2.125052e-08,4.389082e-04,1.261313e-06,1.261313e-06,2.156899e-03,2.605115e-02,6.122420e-07,7.394698e-06,3.580277e-10,1.264524e-02,2.125052e-08,3.633929e-05,1.261313e-06,3.633929e-05,4.389082e-04,2.156899e-03,7.505514e-01,7.486454e-05,3.633983e-04,2.125084e-07,6.122512e-06,3.580330e-09,3.633983e-04,6.122512e-06,1.046975e-02,7.394808e-05,4.389147e-03,2.125084e-07,1.264543e-01,1.261332e-05
-18.00,-7.00,-3.277782e-07,-1.304159e-07,7.593840e-01,3.824452e-01,3.769388e-01,8.581523e-01,1.418477e-01,-6.464179e-08,-6.615694e-07,-2.263214e-09,-2.107784e-11,-1.568258e-10,-3.686825e-10,3.884529e-07,6.076043e-12,4.403327e-09,-9.538702e-11,-5.717285e-10,2.600194e-10,0.000000e+00,0.000000e+00,0.000000e+00,2.237728e-08,-1.358969e-08,0.000000e+00,1.036429e-08,1.789061e-05,3.006874e-07,5.190402e-04,3.088239e-02,1.789061e-05,1.036429e-08,4.538494e-04,6.166650e-07,6.166650e-07,1.064474e-03,2.700360e-02,3.006874e-07,7.627845e-06,1.741935e-10,1.316702e-02,1.036429e-08,1.789061e-05,6.166650e-07,1.789061e-05,4.538494e-04,1.064474e-03,7.834252e-01,3.669097e-05,1.789088e-04,1.036444e-07,3.006919e-06,1.741960e-09,1.789088e-04,3.006919e-06,5.190479e-03,7.627959e-05,4.538562e-03,1.036444e-07,1.316722e-01,6.166742e-06
-18.00,-6.50,-5.444190e-06,-2.044172e-06,9.521699e-01,4.841407e-01,4.680292e-01,8.590660e-01,1.409340e-01,-2.117824e-07,-1.852541e-06,-6.620407e-09,-2.701287e-11,-1.582690e-10,-1.258167e-09,-1.582002e-06,-2.320352e-11,-5.629805e-08,-1.883118e-10,-1.144378e-09,-9.469377e-09,0.000000e+00,0.000000e+00,0.000000e+00,-6.001162e-07,-1.122561e-06,0.000000e+00,3.870329e-09,6.878324e-06,1.147226e-07,2.038844e-04,1.222411e-02,6.878324e-06,3.870329e-09,4.525724e-04,2.320499e-07,2.320499e-07,4.123976e-04,2.713448e-02,1.147227e-07,7.548394e-06,6.455541e-11,1.341496e-02,3.870329e-09,6.878324e-06,2.320499e-07,6.878324e-06,4.525723e-04,4.123976e-04,8.043087e-01,1.391281e-05,6.878427e-05,3.870387e-08,1.147244e-06,6.455627e-10,6.878427e-05,1.147244e-06,2.038874e-03,7.548506e-05,4.525791e-03,3.870387e-08,1.341516e-01,2.320534e-06
-18.00,-6.00,-1.879383e-05,-6.203933e-06,1.115948e+00,5.800721e-01,5.358756e-01,8.618779e-01,1.381221e-01,-6.149377e-07,-5.389579e-06,-1.898128e-08,-2.953498e-11,-1.767993e-10,-3.567652e-09,-6.210139e-06,-8.959734e-11,-2.039279e-07,-2.218210e-10,-1.376302e-09,-3.389273e-08,0.000000e+00,0.000000e+00,0.000000e+00,-1.720846e-06,-4.596063e-06,0.000000e+00,1.210708e-09,2.346857e-06,3.822203e-08,7.409022e-05,4.549187e-03,2.346857e-06,1.210708e-09,4.214373e-04,7.433827e-08,7.433826e-08,1.440985e-04,2.587652e-02,3.822203e-08,6.863728e-06,1.971834e-11,1.330476e-02,1.210709e-09,2.346857e-06,7.433826e-08,2.346857e-06,4.214373e-04,1.440985e-04,8.169212e-01,4.564417e-06,2.346892e-05,1.210726e-08,3.822260e-07,1.971858e-10,2.346892e-05,3.822260e-07,7.409132e-04,6.863830e-05,4.214436e-03,1.210726e-08,1.330496e-01,7.433937e-07
-18.00,-5.50,-4.983354e-05,-1.521355e-05,1.378239e+00,7.375016e-01,6.407378e-01,8.700602e-01,1.299398e-01,-1.603506e-06,-1.454975e-05,-4.699905e-08,-2.770465e-11,-1.526936e-10,-8.163403e-09,-1.625952e-05,-2.627939e-10,-4.894053e-07,-2.071321e-10,-1.345501e-09,-7.866954e-08,0.000000e+00,0.000000e+00,0.000000e+00,-4.198035e-06,-1.259749e-05,0.000000e+00,3.155936e-10,7.723350e-07,1.170921e-08,2.865530e-05,1.890094e-03,7.723350e-07,3.155936e-10,3.400959e-04,2.081644e-08,2.081644e-08,5.094296e-05,2.243261e-02,1.170921e-08,5.156119e-06,4.784785e-12,1.261829e-02,3.155936e-10,7.723350e-07,2.081644e-08,7.723350e-07,3.400959e-04,5.094296e-05,8.322987e-01,1.373045e-06,7.723465e-06,3.155983e-09,1.170938e-07,4.784857e-11,7.723465e-06,1.170938e-07,2.865573e-04,5.156196e-05,3.401009e-03,3.155983e-09,1.261848e-01,2.081675e-07
-18.00,-5.00,-1.085593e-04,-3.393032e-05,1.807741e+00,9.637775e-01,8.439634e-01,8.904545e-01,1.095455e-01,-3.495664e-06,-3.242803e-05,-8.668296e-08,-2.012540e-11,-2.248291e-10,-1.306468e-08,-3.535614e-05,-5.726634e-10,-8.408600e-07,-1.910800e-10,-1.315535e-09,-1.328226e-07,0.000000e+00,0.000000e+00,0.000000e+00,-9.920587e-06,-2.628310e-05,0.000000e+00,6.314294e-11,2.554975e-07,3.182294e-09,1.287663e-05,1.033831e-03,2.554976e-07,6.314293e-11,2.128154e-04,5.069574e-09,5.069569e-09,2.051321e-05,1.708638e-02,3.182294e-09,2.650676e-06,7.865277e-13,1.072553e-02,6.314297e-11,2.554982e-07,5.069569e-09,2.554976e-07,2.128154e-04,2.051321e-05,8.611251e-01,4.070218e-07,2.555014e-06,6.314387e-10,3.182342e-08,7.864933e-12,2.555014e-06,3.182342e-08,1.287683e-04,2.650715e-05,2.128185e-03,6.314386e-10,1.072568e-01,5.069645e-08
-18.00,-4.50,-1.883907e-04,-6.239039e-05,2.303212e+00,1.155022e+00,1.148190e+00,9.263188e-01,7.368120e-02,-5.971395e-06,-5.671587e-05,-1.135476e-07,-1.421321e-11,-1.746446e-10,-1.228485e-08,-6.169116e-05,-9.838695e-10,-9.702814e-07,-1.528170e-10,-1.121968e-09,-1.465555e-07,0.000000e+00,0.000000e+00,0.000000e+00,-2.030360e-05,-4.246355e-05,0.000000e+00,9.593840e-12,8.639703e-08,6.927269e-10,6.238336e-06,7.780547e-04,8.639706e-08,9.593871e-12,1.005498e-04,1.196549e-09,1.196544e-09,1.077554e-05,1.254071e-02,6.927267e-10,8.062031e-07,7.700227e-14,7.260242e-03,9.593900e-12,8.639731e-08,1.196543e-09,8.639703e-08,1.005499e-04,1.077555e-05,9.055096e-01,1.492341e-07,8.639831e-07,9.593984e-11,6.927371e-09,7.700749e-13,8.639835e-07,6.927375e-09,6.238430e-05,8.062152e-06,1.005514e-03,9.593959e-11,7.260349e-02,1.196561e-08
